simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality
2,6,1,,5,0.01601764
2,7,0,,5,0.0193728
2,7,1,,5,0.01601764
2,8,0,,5,0.01605039
2,8,1,,5,0.01601764
2,9,0,,4,0.00685309
2,9,1,,5,0.01601764
2,10,0,,5,0.01123507
2,10,1,,5,0.01601764
2,11,0,,4,0.00645109
2,11,1,,5,0.01601764
2,12,0,,5,0.01472162
2,12,1,,5,0.01601764
2,13,0,,5,0.02256763
2,13,1,,5,0.01601764
2,14,0,,4,0.01644161
2,14,1,,5,0.01601764
2,15,0,,5,0.02564474
2,15,1,,4,0.00470589
2,16,0,,5,0.02564474
2,16,1,,4,0.00908104
2,17,0,,5,0.02256763
2,17,1,,5,0.01601764
2,18,0,,5,0.02564474
2,18,1,,5,0.01188649
2,19,0,,5,0.02564474
2,19,1,,5,0.01547121
2,20,0,,5,0.02564474
2,20,1,,4,0.00468355
2,21,0,,5,0.02564474
2,21,1,,5,0.01339049
2,22,0,,5,0.02564474
2,22,1,,5,0.01547121
2,23,0,,5,0.02564474
2,23,1,,5,0.00852473
2,24,0,,5,0.02564474
2,24,1,,5,0.0152769
2,25,0,,5,0.02564474
2,25,1,,5,0.0105794
2,26,0,,5,0.02564474
2,26,1,,5,0.01547121
2,27,0,,5,0.02564474
2,27,1,,5,0.01217666
2,28,0,,5,0.02564474
2,28,1,,4,0.01280799
2,29,0,,5,0.02256763
2,29,1,,5,0.01601764
3,0,0,,2,0.00764662
3,0,1,,3,0.00875827
3,1,0,,3,0.00597083
3,1,1,,5,0.02133726
3,2,0,,5,0.00938968
3,2,1,,3,0.00265213
3,3,0,,3,0.00254955
3,3,1,,5,0.01936826
3,4,0,,4,0.01210396
3,4,1,,5,0.01936826
3,5,0,,5,0.02033217
3,5,1,,4,0.01239569
3,6,0,,5,0.02033217
3,6,1,,4,0.01239569
3,7,0,,5,0.02033217
3,7,1,,4,0.01660866
3,8,0,,5,0.02033217
3,8,1,,4,0.01239569
3,9,0,,5,0.02033217
3,9,1,,5,0.01247819
3,10,0,,5,0.02033217
3,10,1,,5,0.01967457
3,11,0,,5,0.02033217
3,11,1,,5,0.01967457
3,12,0,,5,0.02033217
3,12,1,,5,0.01967457
3,13,0,,5,0.02033217
3,13,1,,5,0.01967457
3,14,0,,5,0.02033217
3,14,1,,5,0.01967457
3,15,0,,5,0.02033217
3,15,1,,5,0.01967457
3,16,0,,5,0.02033217
3,16,1,,5,0.01967457
3,17,0,,5,0.02033217
3,17,1,,5,0.01967457
3,18,0,,5,0.02033217
3,18,1,,5,0.01967457
3,19,0,,5,0.02033217
3,19,1,,5,0.01967457
3,20,0,,5,0.02033217
3,20,1,,5,0.01967457
3,21,0,,5,0.02033217
3,21,1,,5,0.01967457
3,22,0,,5,0.02033217
3,22,1,,5,0.01967457
3,23,0,,5,0.02033217
3,23,1,,5,0.01967457
3,24,0,,5,0.02033217
3,24,1,,5,0.01967457
3,25,0,,5,0.02033217
3,25,1,,5,0.01967457
3,26,0,,5,0.02033217
3,26,1,,5,0.01967457
3,27,0,,5,0.02033217
3,27,1,,5,0.01967457
3,28,0,,5,0.02033217
3,28,1,,5,0.01967457
3,29,0,,5,0.02033217
3,29,1,,5,0.01967457
4,0,0,,5,0.01769938
4,0,1,,2,0.00576414
4,1,0,,3,0.01334624
4,1,1,,5,0.01615346
4,2,0,,5,0.01769938
4,2,1,,4,0.00487795
4,3,0,,4,0.00498865
4,3,1,,3,0.00360652
4,4,0,,5,0.01024386
4,4,1,,5,0.01167602
4,5,0,,4,0.01062648
4,5,1,,5,0.00883268
4,6,0,,5,0.01595958
4,6,1,,3,0.00917639
4,7,0,,5,0.01223224
4,7,1,,5,0.01492045
4,8,0,,5,0.01091225
4,8,1,,5,0.01415106
4,9,0,,5,0.01712014
4,9,1,,5,0.01492045
4,10,0,,5,0.01314513
4,10,1,,5,0.01492045
4,11,0,,5,0.02000297
4,11,1,,5,0.01492045
4,12,0,,5,0.01294934
4,12,1,,5,0.01492045
4,13,0,,4,0.01184266
4,13,1,,5,0.01492045
4,14,0,,5,0.0083899
4,14,1,,5,0.01492045
4,15,0,,5,0.02238356
4,15,1,,4,0.00476755
4,16,0,,5,0.02238356
4,16,1,,4,0.00878807
4,17,0,,5,0.02238356
4,17,1,,4,0.00690299
4,18,0,,5,0.02238356
4,18,1,,5,0.00756715
4,19,0,,5,0.02238356
4,19,1,,5,0.01593019
4,20,0,,5,0.02238356
4,20,1,,5,0.01593019
4,21,0,,5,0.02238356
4,21,1,,5,0.01593019
4,22,0,,5,0.02238356
4,22,1,,5,0.01593019
4,23,0,,5,0.02238356
4,23,1,,5,0.01593019
4,24,0,,5,0.02238356
4,24,1,,5,0.01593019
4,25,0,,5,0.02238356
4,25,1,,5,0.01593019
4,26,0,,5,0.02238356
4,26,1,,5,0.01593019
4,27,0,,5,0.02238356
4,27,1,,5,0.01593019
4,28,0,,5,0.02238356
4,28,1,,5,0.01593019
4,29,0,,5,0.02238356
4,29,1,,5,0.01593019
5,0,0,,4,0.00566665
5,0,1,,3,0.00909522
5,1,0,,5,0.01744697
5,1,1,,3,0.00486275
5,2,0,,5,0.01744697
5,2,1,,4,0.00451789
5,3,0,,5,0.01744697
5,3,1,,4,0.00451957
5,4,0,,5,0.01744697
5,4,1,,5,0.00994765
5,5,0,,5,0.01744697
5,5,1,,5,0.01553044
5,6,0,,5,0.01744697
5,6,1,,5,0.0134083
5,7,0,,5,0.01744697
5,7,1,,5,0.00923931
5,8,0,,5,0.01744697
5,8,1,,5,0.00861779
5,9,0,,5,0.01744697
5,9,1,,5,0.0134083
5,10,0,,5,0.01744697
5,10,1,,5,0.01553044
5,11,0,,5,0.01744697
5,11,1,,5,0.01425699
5,12,0,,5,0.01744697
5,12,1,,4,0.01224684
5,13,0,,5,0.01744697
5,13,1,,4,0.01224684
5,14,0,,5,0.01744697
5,14,1,,5,0.01284555
5,15,0,,5,0.01744697
5,15,1,,4,0.01224684
5,16,0,,5,0.01744697
5,16,1,,4,0.00948436
5,17,0,,5,0.01744697
5,17,1,,5,0.01425699
5,18,0,,5,0.01744697
5,18,1,,4,0.01224684
5,19,0,,5,0.01744697
5,19,1,,4,0.01224684
5,20,0,,5,0.01744697
5,20,1,,5,0.01578938
5,21,0,,5,0.01744697
5,21,1,,5,0.01578938
5,22,0,,5,0.01744697
5,22,1,,5,0.01578938
5,23,0,,5,0.01744697
5,23,1,,5,0.01578938
5,24,0,,5,0.01744697
5,24,1,,5,0.01578938
5,25,0,,5,0.01744697
5,25,1,,5,0.01578938
5,26,0,,5,0.01744697
5,26,1,,5,0.01578938
5,27,0,,5,0.01744697
5,27,1,,5,0.01578938
5,28,0,,5,0.01744697
5,28,1,,5,0.01578938
5,29,0,,5,0.01744697
5,29,1,,5,0.01578938
6,0,0,,2,0.00764662
6,0,1,,5,0.01528281
6,1,0,,2,0.00764662
6,1,1,,5,0.01937449
6,2,0,,4,0.00688594
6,2,1,,5,0.01937449
6,3,0,,4,0.01009184
6,3,1,,5,0.01937449
6,4,0,,4,0.00475821
6,4,1,,5,0.01937449
6,5,0,,4,0.00761132
6,5,1,,5,0.01937449
6,6,0,,5,0.01011922
6,6,1,,5,0.01937449
6,7,0,,4,0.00794241
6,7,1,,5,0.01937449
6,8,0,,5,0.01606256
6,8,1,,5,0.01937449
6,9,0,,4,0.00456785
6,9,1,,5,0.01937449
6,10,0,,4,0.01436513
6,10,1,,5,0.01937449
6,11,0,,4,0.00761132
6,11,1,,5,0.01937449
6,12,0,,4,0.0071775
6,12,1,,5,0.01937449
6,13,0,,4,0.00551347
6,13,1,,5,0.01937449
6,14,0,,5,0.01782727
6,14,1,,5,0.01937449
6,15,0,,5,0.01782727
6,15,1,,5,0.01937449
6,16,0,,5,0.01782727
6,16,1,,5,0.01937449
6,17,0,,5,0.01782727
6,17,1,,5,0.01937449
6,18,0,,5,0.01782727
6,18,1,,5,0.01937449
6,19,0,,5,0.01782727
6,19,1,,5,0.01937449
6,20,0,,5,0.01782727
6,20,1,,5,0.01937449
6,21,0,,5,0.01782727
6,21,1,,5,0.01937449
6,22,0,,5,0.01782727
6,22,1,,5,0.01937449
6,23,0,,5,0.01782727
6,23,1,,5,0.01937449
6,24,0,,5,0.01782727
6,24,1,,5,0.01937449
6,25,0,,5,0.01782727
6,25,1,,5,0.01937449
6,26,0,,5,0.01782727
6,26,1,,5,0.01937449
6,27,0,,5,0.01782727
6,27,1,,5,0.01937449
6,28,0,,5,0.01782727
6,28,1,,5,0.01937449
6,29,0,,5,0.01782727
6,29,1,,5,0.01937449
7,0,0,,5,0.01746922
7,0,1,,4,0.00457799
7,1,0,,5,0.01746922
7,1,1,,4,0.00490263
7,2,0,,5,0.01746922
7,2,1,,4,0.00494221
7,3,0,,5,0.01746922
7,3,1,,4,0.0043393
7,4,0,,5,0.01746922
7,4,1,,4,0.00615254
7,5,0,,5,0.01746922
7,5,1,,4,0.00552141
7,6,0,,5,0.01746922
7,6,1,,4,0.00467742
7,7,0,,5,0.01746922
7,7,1,,4,0.00925283
7,8,0,,5,0.01746922
7,8,1,,4,0.01230476
7,9,0,,5,0.01746922
7,9,1,,4,0.00458231
7,10,0,,5,0.01746922
7,10,1,,5,0.0119365
7,11,0,,5,0.01746922
7,11,1,,5,0.0070873
7,12,0,,5,0.01746922
7,12,1,,5,0.01383242
7,13,0,,5,0.01746922
7,13,1,,5,0.01383242
7,14,0,,5,0.01746922
7,14,1,,5,0.01383242
7,15,0,,5,0.01746922
7,15,1,,5,0.01383242
7,16,0,,5,0.01746922
7,16,1,,5,0.01383242
7,17,0,,5,0.01746922
7,17,1,,5,0.01383242
7,18,0,,5,0.01746922
7,18,1,,5,0.01383242
7,19,0,,5,0.01746922
7,19,1,,5,0.01383242
7,20,0,,5,0.01746922
7,20,1,,5,0.01383242
7,21,0,,5,0.01746922
7,21,1,,5,0.01383242
7,22,0,,5,0.01746922
7,22,1,,5,0.01383242
7,23,0,,5,0.01746922
7,23,1,,5,0.01383242
7,24,0,,5,0.01746922
7,24,1,,5,0.01383242
7,25,0,,5,0.01746922
7,25,1,,5,0.01383242
7,26,0,,5,0.01746922
7,26,1,,5,0.01383242
7,27,0,,5,0.01746922
7,27,1,,5,0.01383242
7,28,0,,5,0.01746922
7,28,1,,5,0.01383242
7,29,0,,5,0.01746922
7,29,1,,5,0.01383242
8,0,0,,5,0.02064595
8,0,1,,4,0.00529061
8,1,0,,2,0.00615022
8,1,1,,4,0.01297563
8,2,0,,5,0.02163578
8,2,1,,4,0.00487662
8,3,0,,5,0.02163578
8,3,1,,5,0.00855728
8,4,0,,5,0.02163578
8,4,1,,2,0.01004721
8,5,0,,5,0.02163578
8,5,1,,4,0.01522226
8,6,0,,5,0.02163578
8,6,1,,2,0.01004721
8,7,0,,4,0.00457321
8,7,1,,5,0.0091665
8,8,0,,5,0.00863923
8,8,1,,3,0.00961386
8,9,0,,5,0.01888257
8,9,1,,5,0.0093887
8,10,0,,4,0.01319064
8,10,1,,5,0.01554591
8,11,0,,5,0.02061038
8,11,1,,5,0.01728762
8,12,0,,4,0.01319064
8,12,1,,5,0.01554591
8,13,0,,4,0.01319064
8,13,1,,5,0.01554591
8,14,0,,5,0.0117326
8,14,1,,5,0.01728762
8,15,0,,5,0.02061038
8,15,1,,5,0.01728762
8,16,0,,5,0.02061038
8,16,1,,5,0.01728762
8,17,0,,5,0.02061038
8,17,1,,5,0.01728762
8,18,0,,5,0.02061038
8,18,1,,5,0.01728762
8,19,0,,4,0.01319064
8,19,1,,5,0.01554591
8,20,0,,4,0.00705834
8,20,1,,5,0.01554591
8,21,0,,4,0.01319064
8,21,1,,5,0.01554591
8,22,0,,4,0.00738062
8,22,1,,5,0.01554591
8,23,0,,4,0.00599577
8,23,1,,5,0.01554591
8,24,0,,5,0.01593316
8,24,1,,5,0.01554591
8,25,0,,5,0.01593316
8,25,1,,5,0.00803652
8,26,0,,5,0.01593316
8,26,1,,5,0.01554591
8,27,0,,5,0.01593316
8,27,1,,5,0.01554591
8,28,0,,4,0.01019722
8,28,1,,5,0.01728762
8,29,0,,5,0.01593316
8,29,1,,5,0.01554591
9,0,0,,5,0.01807659
9,0,1,,1,0.00078045
9,1,0,,5,0.02133726
9,1,1,,4,0.00491239
9,2,0,,5,0.02435316
9,2,1,,3,0.00810415
9,3,0,,5,0.02133726
9,3,1,,4,0.01230737
9,4,0,,5,0.02133726
9,4,1,,4,0.00474593
9,5,0,,5,0.02561257
9,5,1,,5,0.01263937
9,6,0,,5,0.02561257
9,6,1,,4,0.01206893
9,7,0,,5,0.02561257
9,7,1,,5,0.0167314
9,8,0,,5,0.02561257
9,8,1,,5,0.0167314
9,9,0,,5,0.02561257
9,9,1,,5,0.0167314
9,10,0,,5,0.02561257
9,10,1,,5,0.0167314
9,11,0,,5,0.02561257
9,11,1,,5,0.0167314
9,12,0,,5,0.02561257
9,12,1,,5,0.0167314
9,13,0,,5,0.02561257
9,13,1,,5,0.0167314
9,14,0,,5,0.02561257
9,14,1,,5,0.0167314
9,15,0,,5,0.02561257
9,15,1,,5,0.0167314
9,16,0,,5,0.02561257
9,16,1,,5,0.0167314
9,17,0,,5,0.02561257
9,17,1,,5,0.0167314
9,18,0,,5,0.02561257
9,18,1,,5,0.0167314
9,19,0,,5,0.02561257
9,19,1,,5,0.0167314
9,20,0,,5,0.02561257
9,20,1,,5,0.0167314
9,21,0,,5,0.02561257
9,21,1,,5,0.0167314
9,22,0,,5,0.02561257
9,22,1,,5,0.0167314
9,23,0,,5,0.02561257
9,23,1,,5,0.0167314
9,24,0,,5,0.02561257
9,24,1,,5,0.0167314
9,25,0,,5,0.02561257
9,25,1,,5,0.0167314
9,26,0,,5,0.02561257
9,26,1,,5,0.0167314
9,27,0,,5,0.02561257
9,27,1,,5,0.0167314
9,28,0,,5,0.02561257
9,28,1,,5,0.0167314
9,29,0,,5,0.02561257
9,29,1,,5,0.0167314
10,0,0,,3,0.0172049
10,0,1,,2,0.0061222
10,1,0,,4,0.01954413
10,1,1,,2,0.0061222
10,2,0,,4,0.01954413
10,2,1,,2,0.0061222
10,3,0,,4,0.01954413
10,3,1,,2,0.0061222
10,4,0,,4,0.01954413
10,4,1,,5,0.01312562
10,5,0,,5,0.01989918
10,5,1,,2,0.0061222
10,6,0,,5,0.01989918
10,6,1,,2,0.0061222
10,7,0,,5,0.01989918
10,7,1,,5,0.01397106
10,8,0,,5,0.01989918
10,8,1,,3,0.00587357
10,9,0,,5,0.01989918
10,9,1,,5,0.01512535
10,10,0,,5,0.01494602
10,10,1,,5,0.01658093
10,11,0,,5,0.01989918
10,11,1,,5,0.01512535
10,12,0,,5,0.01989918
10,12,1,,5,0.01512535
10,13,0,,5,0.01515814
10,13,1,,5,0.01512607
10,14,0,,5,0.01515814
10,14,1,,5,0.01512607
10,15,0,,5,0.01515814
10,15,1,,5,0.01512607
10,16,0,,4,0.01954413
10,16,1,,5,0.01512607
10,17,0,,4,0.01954413
10,17,1,,5,0.01512607
10,18,0,,5,0.01515814
10,18,1,,5,0.01512607
10,19,0,,4,0.01954413
10,19,1,,5,0.01512607
10,20,0,,4,0.01954413
10,20,1,,5,0.01512607
10,21,0,,4,0.01954413
10,21,1,,5,0.01512607
10,22,0,,4,0.01018841
10,22,1,,5,0.01512607
10,23,0,,4,0.0098998
10,23,1,,5,0.01512607
10,24,0,,4,0.01954413
10,24,1,,5,0.01512607
10,25,0,,4,0.01954413
10,25,1,,5,0.01512607
10,26,0,,4,0.01954413
10,26,1,,5,0.01512607
10,27,0,,4,0.01954413
10,27,1,,5,0.01512607
10,28,0,,5,0.01515814
10,28,1,,5,0.01512607
10,29,0,,4,0.01954413
10,29,1,,5,0.01512607
11,0,0,,3,0.00572566
11,0,1,,4,0.00493002
11,1,0,,4,0.0080551
11,1,1,,5,0.0171526
11,2,0,,4,0.01147639
11,2,1,,4,0.0059335
11,3,0,,4,0.00700397
11,3,1,,5,0.01756361
11,4,0,,5,0.01484252
11,4,1,,5,0.01328066
11,5,0,,5,0.01484252
11,5,1,,5,0.01328066
11,6,0,,5,0.01484252
11,6,1,,4,0.01097766
11,7,0,,5,0.01484252
11,7,1,,5,0.01328066
11,8,0,,5,0.01484252
11,8,1,,5,0.00833127
11,9,0,,5,0.01484252
11,9,1,,5,0.01328069
11,10,0,,5,0.01484252
11,10,1,,4,0.01125429
11,11,0,,5,0.01484252
11,11,1,,5,0.00844338
11,12,0,,5,0.01484252
11,12,1,,5,0.01328864
11,13,0,,5,0.01484252
11,13,1,,5,0.01328864
11,14,0,,5,0.01484252
11,14,1,,5,0.01328864
11,15,0,,5,0.01484252
11,15,1,,5,0.01328864
11,16,0,,5,0.01484252
11,16,1,,5,0.01328864
11,17,0,,5,0.01484252
11,17,1,,5,0.01328864
11,18,0,,5,0.01484252
11,18,1,,5,0.01328864
11,19,0,,5,0.01484252
11,19,1,,5,0.01328864
11,20,0,,5,0.01484252
11,20,1,,5,0.01328864
11,21,0,,5,0.01484252
11,21,1,,5,0.01328864
11,22,0,,5,0.01484252
11,22,1,,5,0.01328864
11,23,0,,5,0.01484252
11,23,1,,5,0.01328864
11,24,0,,5,0.01484252
11,24,1,,5,0.01328864
11,25,0,,5,0.01484252
11,25,1,,5,0.01328864
11,26,0,,5,0.01484252
11,26,1,,5,0.01328864
11,27,0,,5,0.01484252
11,27,1,,5,0.01328864
11,28,0,,5,0.01484252
11,28,1,,5,0.01328864
11,29,0,,5,0.01484252
11,29,1,,5,0.01328864
12,0,0,,2,0.00576414
12,0,1,,5,0.02273542
12,1,0,,2,0.00576414
12,1,1,,5,0.02273542
12,2,0,,2,0.00576414
12,2,1,,5,0.02273542
12,3,0,,2,0.00576414
12,3,1,,5,0.02273542
12,4,0,,2,0.00576414
12,4,1,,5,0.02273542
12,5,0,,2,0.00576414
12,5,1,,5,0.02273542
12,6,0,,2,0.00576414
12,6,1,,5,0.02273542
12,7,0,,2,0.00576414
12,7,1,,5,0.02273542
12,8,0,,2,0.00576414
12,8,1,,5,0.02273542
12,9,0,,2,0.00576414
12,9,1,,5,0.02273542
12,10,0,,2,0.00576414
12,10,1,,5,0.02273542
12,11,0,,3,0.00795322
12,11,1,,5,0.02273542
12,12,0,,3,0.00651702
12,12,1,,5,0.02273542
12,13,0,,5,0.01065571
12,13,1,,5,0.02273542
12,14,0,,5,0.01351913
12,14,1,,5,0.02273542
12,15,0,,5,0.01351913
12,15,1,,5,0.02273542
12,16,0,,5,0.01351913
12,16,1,,5,0.02273542
12,17,0,,5,0.01351913
12,17,1,,5,0.02273542
12,18,0,,5,0.01351913
12,18,1,,5,0.02273542
12,19,0,,5,0.01351913
12,19,1,,5,0.02273542
12,20,0,,5,0.01351913
12,20,1,,5,0.02273542
12,21,0,,5,0.01351913
12,21,1,,5,0.02273542
12,22,0,,5,0.01351913
12,22,1,,5,0.02273542
12,23,0,,5,0.01351913
12,23,1,,5,0.02273542
12,24,0,,5,0.01351913
12,24,1,,5,0.02273542
12,25,0,,5,0.01351913
12,25,1,,5,0.02273542
12,26,0,,5,0.01351913
12,26,1,,5,0.02273542
12,27,0,,5,0.01351913
12,27,1,,5,0.02273542
12,28,0,,5,0.01351913
12,28,1,,5,0.02273542
12,29,0,,5,0.01351913
12,29,1,,5,0.02273542
13,0,0,,3,0.00473772
13,0,1,,5,0.01441553
13,1,0,,3,0.01147357
13,1,1,,5,0.0169729
13,2,0,,3,0.0172049
13,2,1,,5,0.00919657
13,3,0,,4,0.01568628
13,3,1,,5,0.01434888
13,4,0,,4,0.01568628
13,4,1,,4,0.00906989
13,5,0,,5,0.02202279
13,5,1,,4,0.01281117
13,6,0,,5,0.02202279
13,6,1,,4,0.00793005
13,7,0,,5,0.02202279
13,7,1,,5,0.01326051
13,8,0,,5,0.02202279
13,8,1,,4,0.01281117
13,9,0,,5,0.02202279
13,9,1,,5,0.01326051
13,10,0,,5,0.02202279
13,10,1,,4,0.01281117
13,11,0,,5,0.02202279
13,11,1,,4,0.01281117
13,12,0,,5,0.02202279
13,12,1,,4,0.01281117
13,13,0,,5,0.02202279
13,13,1,,4,0.01281117
13,14,0,,5,0.02202279
13,14,1,,4,0.01281117
13,15,0,,5,0.02202279
13,15,1,,4,0.01281117
13,16,0,,5,0.02202279
13,16,1,,4,0.01281117
13,17,0,,5,0.02202279
13,17,1,,4,0.01281117
13,18,0,,5,0.02202279
13,18,1,,4,0.01281117
13,19,0,,5,0.02202279
13,19,1,,4,0.01281117
13,20,0,,5,0.02202279
13,20,1,,4,0.01281117
13,21,0,,5,0.02202279
13,21,1,,4,0.01281117
13,22,0,,5,0.02202279
13,22,1,,4,0.01281117
13,23,0,,5,0.02202279
13,23,1,,4,0.01281117
13,24,0,,5,0.02202279
13,24,1,,4,0.01281117
13,25,0,,5,0.02202279
13,25,1,,4,0.01281117
13,26,0,,5,0.02202279
13,26,1,,4,0.01281117
13,27,0,,5,0.02202279
13,27,1,,4,0.01281117
13,28,0,,5,0.02202279
13,28,1,,4,0.01281117
13,29,0,,5,0.02202279
13,29,1,,4,0.01281117
14,0,0,,5,0.01324753
14,0,1,,3,0.0058768
14,1,0,,5,0.02250526
14,1,1,,3,0.0026352
14,2,0,,4,0.00674393
14,2,1,,5,0.01043657
14,3,0,,5,0.01770221
14,3,1,,5,0.01515054
14,4,0,,5,0.01620699
14,4,1,,5,0.01125695
14,5,0,,4,0.00993238
14,5,1,,5,0.01515054
14,6,0,,4,0.00466649
14,6,1,,5,0.01515054
14,7,0,,5,0.00880629
14,7,1,,5,0.01515054
14,8,0,,3,0.01092618
14,8,1,,5,0.01515054
14,9,0,,3,0.01092618
14,9,1,,5,0.01515054
14,10,0,,3,0.01092618
14,10,1,,5,0.01515054
14,11,0,,5,0.01526295
14,11,1,,5,0.01515054
14,12,0,,3,0.01092618
14,12,1,,5,0.01515054
14,13,0,,3,0.01092618
14,13,1,,5,0.01515054
14,14,0,,3,0.01092618
14,14,1,,5,0.01515054
14,15,0,,3,0.00546332
14,15,1,,5,0.01515054
14,16,0,,3,0.01092618
14,16,1,,5,0.01515054
14,17,0,,3,0.01092618
14,17,1,,5,0.01515054
14,18,0,,3,0.01092618
14,18,1,,5,0.01515054
14,19,0,,3,0.01092618
14,19,1,,5,0.01515054
14,20,0,,3,0.01092618
14,20,1,,5,0.01515054
14,21,0,,3,0.01092618
14,21,1,,5,0.01515054
14,22,0,,3,0.01092618
14,22,1,,5,0.01515054
14,23,0,,3,0.01092618
14,23,1,,5,0.01515054
14,24,0,,3,0.01092618
14,24,1,,5,0.01515054
14,25,0,,3,0.01092618
14,25,1,,5,0.01515054
14,26,0,,3,0.01092618
14,26,1,,5,0.01515054
14,27,0,,3,0.01092618
14,27,1,,5,0.01515054
14,28,0,,3,0.01092618
14,28,1,,5,0.01515054
14,29,0,,3,0.01092618
14,29,1,,5,0.01515054
15,0,0,,4,0.00535778
15,0,1,,5,0.01063999
15,1,0,,4,0.00519358
15,1,1,,5,0.01729045
15,2,0,,4,0.00513885
15,2,1,,5,0.01178348
15,3,0,,4,0.01553119
15,3,1,,5,0.01556231
15,4,0,,5,0.0327114
15,4,1,,5,0.01556231
15,5,0,,5,0.0327114
15,5,1,,5,0.01556231
15,6,0,,5,0.0327114
15,6,1,,5,0.01556231
15,7,0,,5,0.0327114
15,7,1,,5,0.01556231
15,8,0,,5,0.0327114
15,8,1,,5,0.01556231
15,9,0,,5,0.0327114
15,9,1,,5,0.01556231
15,10,0,,5,0.0327114
15,10,1,,5,0.01556231
15,11,0,,5,0.0327114
15,11,1,,5,0.01556231
15,12,0,,5,0.0327114
15,12,1,,5,0.01556231
15,13,0,,5,0.0327114
