"ID","x","y","patch"
0,0,0,1
1,-13.8279098847773,170.051555002561,2
2,142.035468734569,123.710942013248,2
3,-9.18940400246169,-45.3784608334049,2
4,38.4009619207254,-126.908380596223,2
5,-86.429759894929,360.778930147902,2
