"Bee","Simulation","Bout","rawQuality","relativeQuality"
1,1,1,0.01446608,0.645669361627296
1,1,2,0.01463626,0.653265062187622
1,1,3,0.0144148,0.643380564326005
1,1,4,0.02147961,0.958706579578108
1,1,5,0.01463626,0.653265062187622
1,1,6,0.01463626,0.653265062187622
1,1,7,0.01463626,0.653265062187622
1,1,8,0.01463626,0.653265062187622
1,1,9,0.01463626,0.653265062187622
1,1,10,0.02147961,0.958706579578108
1,1,11,0.02017185,0.900336892395284
1,1,12,0.02017185,0.900336892395284
1,1,13,0.01463626,0.653265062187622
1,1,14,0.01463626,0.653265062187622
1,1,15,0.01463626,0.653265062187622
1,1,16,0.01243462,0.554998531563354
1,1,17,0.01463626,0.653265062187622
1,1,18,0.013205,0.589383158415302
1,1,19,0.01463626,0.653265062187622
1,1,20,0.02017185,0.900336892395284
1,2,1,0.01463626,0.653265062187622
1,2,2,0.01484249,0.66246979439209
1,2,3,0.01332358,0.594675779007872
1,2,4,0.01913212,0.853930277378309
1,2,5,0.02174715,0.970647781410931
1,2,6,0.01463626,0.653265062187622
1,2,7,0.01463626,0.653265062187622
1,2,8,0.01468804,0.655576176155267
1,2,9,0.01499347,0.669208534964414
1,2,10,0.01463626,0.653265062187622
1,2,11,0.01463626,0.653265062187622
1,2,12,0.01463626,0.653265062187622
1,2,13,0.01463626,0.653265062187622
1,2,14,0.01463626,0.653265062187622
1,2,15,0.01463626,0.653265062187622
1,2,16,0.00886612,0.395724483793191
1,2,17,0.02147295,0.95840932158227
1,2,18,0.01463626,0.653265062187622
1,2,19,0.02084802,0.930516612972767
1,2,20,0.01572812,0.701998412838689
1,3,1,0.01239914,0.553414940918857
1,3,2,0.01463626,0.653265062187622
1,3,3,0.01468588,0.655479768156617
1,3,4,0.01576699,0.703733310481067
1,3,5,0.01468588,0.655479768156617
1,3,6,0.01468588,0.655479768156617
1,3,7,0.01468588,0.655479768156617
1,3,8,0.01468588,0.655479768156617
1,3,9,0.01572812,0.701998412838689
1,3,10,0.00982386,0.438471611861397
1,3,11,0.02017185,0.900336892395284
1,3,12,0.01013582,0.452395426333131
1,3,13,0.01468588,0.655479768156617
1,3,14,0.01195927,0.533782076860384
1,3,15,0.02147961,0.958706579578108
1,3,16,0.0047671,0.212771560354531
1,3,17,0.01468588,0.655479768156617
1,3,18,0.02017185,0.900336892395284
1,3,19,0.02017185,0.900336892395284
1,3,20,0.02147961,0.958706579578108
1,4,1,0.00972348,0.433991317924122
1,4,2,0.02084802,0.930516612972767
1,4,3,0.02017185,0.900336892395284
1,4,4,0.01463626,0.653265062187622
1,4,5,0.01463626,0.653265062187622
1,4,6,0.01463626,0.653265062187622
1,4,7,0.01468588,0.655479768156617
1,4,8,0.01463626,0.653265062187622
1,4,9,0.010173,0.454054893643231
1,4,10,0.01463626,0.653265062187622
1,4,11,0.01499347,0.669208534964414
1,4,12,0.02084802,0.930516612972767
1,4,13,0.01468588,0.655479768156617
1,4,14,0.02147295,0.95840932158227
1,4,15,0.01573671,0.702381813166655
1,4,16,0.01549237,0.691476104652668
1,4,17,0.01915632,0.855010404029854
1,4,18,0.02174715,0.970647781410931
1,4,19,0.01463626,0.653265062187622
1,4,20,0.01915632,0.855010404029854
1,5,1,0.01463626,0.653265062187622
1,5,2,0.00886612,0.395724483793191
1,5,3,0.01463626,0.653265062187622
1,5,4,0.01468588,0.655479768156617
1,5,5,0.01144321,0.510748599182853
1,5,6,0.01570469,0.700952653853329
1,5,7,0.01463626,0.653265062187622
1,5,8,0.01915632,0.855010404029854
1,5,9,0.01463626,0.653265062187622
1,5,10,0.01463626,0.653265062187622
1,5,11,0.01463626,0.653265062187622
1,5,12,0.01463626,0.653265062187622
1,5,13,0.01463626,0.653265062187622
1,5,14,0.01468588,0.655479768156617
1,5,15,0.01463626,0.653265062187622
1,5,16,0.01468588,0.655479768156617
1,5,17,0.01586327,0.708030607754238
1,5,18,0.00886612,0.395724483793191
1,5,19,0.01463626,0.653265062187622
1,5,20,0.01915632,0.855010404029854
1,6,1,0.01484249,0.66246979439209
1,6,2,0.01913407,0.854017312377091
1,6,3,0.00866729,0.386850038250766
1,6,4,0.01313769,0.586378888790696
1,6,5,0.00925086,0.412896712219446
1,6,6,0.02084802,0.930516612972767
1,6,7,0.02084802,0.930516612972767
1,6,8,0.02174715,0.970647781410931
1,6,9,0.01499347,0.669208534964414
1,6,10,0.01463626,0.653265062187622
1,6,11,0.01463626,0.653265062187622
1,6,12,0.01572812,0.701998412838689
1,6,13,0.01179485,0.526443464296458
1,6,14,0.01573671,0.702381813166655
1,6,15,0.01463626,0.653265062187622
1,6,16,0.01463626,0.653265062187622
1,6,17,0.01463626,0.653265062187622
1,6,18,0.02147295,0.95840932158227
1,6,19,0.01320469,0.589369322082163
1,6,20,0.02147295,0.95840932158227
1,7,1,0.01553047,0.69317663462886
1,7,2,0.01463626,0.653265062187622
1,7,3,0.02017185,0.900336892395284
1,7,4,0.00766906,0.342295706541193
1,7,5,0.01499347,0.669208534964414
1,7,6,0.01499347,0.669208534964414
1,7,7,0.01463626,0.653265062187622
1,7,8,0.01463626,0.653265062187622
1,7,9,0.01463626,0.653265062187622
1,7,10,0.01468588,0.655479768156617
1,7,11,0.01915632,0.855010404029854
1,7,12,0.01463626,0.653265062187622
1,7,13,0.01419666,0.633644249128981
1,7,14,0.01468588,0.655479768156617
1,7,15,0.01499347,0.669208534964414
1,7,16,0.02017185,0.900336892395284
1,7,17,0.02147961,0.958706579578108
1,7,18,0.02240478,1
1,7,19,0.02017185,0.900336892395284
1,7,20,0.02147961,0.958706579578108
1,8,1,0.01463626,0.653265062187622
1,8,2,0.01586327,0.708030607754238
1,8,3,0.01078584,0.481407985260288
1,8,4,0.01078584,0.481407985260288
1,8,5,0.01468804,0.655576176155267
1,8,6,0.01468588,0.655479768156617
1,8,7,0.01463626,0.653265062187622
1,8,8,0.01463626,0.653265062187622
1,8,9,0.01463626,0.653265062187622
1,8,10,0.01313769,0.586378888790696
1,8,11,0.01463626,0.653265062187622
1,8,12,0.01463626,0.653265062187622
1,8,13,0.01463626,0.653265062187622
1,8,14,0.00754581,0.336794648284875
1,8,15,0.01463626,0.653265062187622
1,8,16,0.01139126,0.508429897548648
1,8,17,0.01463626,0.653265062187622
1,8,18,0.01463626,0.653265062187622
1,8,19,0.01499347,0.669208534964414
1,8,20,0.01463626,0.653265062187622
1,9,1,0.01931951,0.862294117594549
1,9,2,0.01463626,0.653265062187622
1,9,3,0.01467981,0.655208843827076
1,9,4,0.01821849,0.813151925615873
