"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;0;2
1;2;0;2;57
1;3;0;0;5
1;4;0;6;0
1;5;1;0;7
1;6;0;18;7
1;7;2;5;20
1;8;0;59;0
1;9;2;13;14
1;10;0;1;73
1;11;0;55;1
1;12;0;42;0
1;13;0;17;4
1;14;0;2;20
1;15;2;18;0
1;16;5;62;9
1;17;0;11;20
1;18;2;12;9
1;19;2;1;35
1;20;2;16;5
1;21;0;18;0
1;22;0;38;11
1;23;0;1;40
1;24;0;9;5
1;25;0;0;5
1;26;0;1;55
1;27;2;0;4
1;28;0;0;4
1;29;0;9;0
1;30;0;1;0
1;31;0;52;0
1;32;0;56;0
1;33;2;0;12
1;34;1;32;1
1;35;0;12;0
1;36;0;6;0
1;37;0;5;0
1;38;1;36;17
1;39;0;9;0
1;40;0;5;0
1;41;0;8;0
1;42;0;0;0
1;43;1;4;0
1;44;0;0;0
1;45;0;6;69
1;46;2;18;47
1;47;0;4;0
1;48;0;6;35
1;49;0;8;5
1;50;1;4;3
2;1;0;1;0
2;2;2;0;37
2;3;1;78;19
2;4;3;32;48
2;5;0;3;8
2;6;2;2;51
2;7;3;63;31
2;8;0;0;53
2;9;0;0;2
2;10;0;3;7
2;11;0;51;11
2;12;2;30;0
2;13;1;73;9
2;14;0;10;3
2;15;0;3;0
2;16;4;5;18
2;17;0;0;18
2;18;7;56;13
2;19;3;7;33
2;20;3;6;2
2;21;0;3;16
2;22;1;10;0
2;23;0;20;2
2;24;1;0;4
2;25;2;3;9
2;26;0;3;5
2;27;1;47;6
2;28;0;0;26
2;29;1;4;0
2;30;0;7;9
2;31;0;22;0
2;32;0;3;8
2;33;0;0;10
2;34;0;0;18
2;35;1;6;0
2;36;0;7;0
2;37;0;0;8
2;38;0;0;7
2;39;1;0;6
2;40;0;0;20
2;41;0;5;1
2;42;0;0;1
2;43;0;0;19
2;44;0;0;6
2;45;0;0;28
2;46;0;0;4
2;47;0;10;0
2;48;0;44;3
2;49;1;22;11
2;50;0;0;7
3;1;5;25;0
3;2;0;35;6
3;3;1;4;6
3;4;0;57;0
3;5;0;39;2
3;6;1;33;1
3;7;5;5;61
3;8;2;1;63
3;9;0;67;0
3;10;0;38;10
3;11;0;2;21
3;12;2;0;40
3;13;1;62;14
3;14;0;7;47
3;15;6;71;3
3;16;0;6;5
3;17;0;66;0
3;18;1;2;47
3;19;0;47;0
3;20;0;67;0
3;21;0;6;0
3;22;1;1;26
3;23;0;0;0
3;24;0;44;9
3;25;0;62;0
3;26;0;30;0
3;27;0;1;32
3;28;0;8;61
3;29;0;72;0
3;30;0;0;0
3;31;0;3;0
3;32;0;33;0
3;33;0;39;0
3;34;0;11;0
3;35;0;64;0
3;36;0;11;0
3;37;0;3;0
3;38;0;6;0
3;39;0;0;0
3;40;0;0;0
3;41;2;12;11
3;42;0;0;0
3;43;0;10;0
3;44;0;0;0
3;45;0;0;0
3;46;0;0;0
3;47;0;0;0
3;48;0;0;0
3;49;0;0;0
3;50;0;0;0
4;1;0;46;5
4;2;2;22;23
4;3;7;27;1
4;4;1;18;1
4;5;0;60;0
4;6;0;36;0
4;7;1;2;0
4;8;10;35;60
4;9;0;0;0
4;10;0;6;3
4;11;0;0;17
4;12;1;8;26
4;13;1;3;14
4;14;3;26;48
4;15;0;0;0
4;16;0;3;15
4;17;3;0;0
4;18;3;65;6
4;19;2;2;1
4;20;0;3;3
4;21;0;47;0
4;22;2;18;34
4;23;0;0;0
4;24;0;0;9
4;25;0;10;0
4;26;0;0;2
4;27;0;4;0
4;28;3;17;72
4;29;0;4;0
4;30;1;12;0
4;31;0;0;0
4;32;0;0;0
4;33;0;23;0
4;34;0;3;0
4;35;0;5;0
4;36;0;0;0
4;37;0;0;0
4;38;2;6;0
4;39;0;0;0
4;40;0;1;0
4;41;0;3;0
4;42;1;11;0
4;43;0;0;0
4;44;0;0;0
4;45;0;0;0
4;46;0;0;0
4;47;0;0;0
4;48;0;0;0
4;49;0;0;0
4;50;0;0;0
5;1;1;3;11
5;2;2;2;8
5;3;0;56;1
5;4;0;31;2
5;5;0;2;32
5;6;0;0;0
5;7;2;17;26
5;8;0;13;2
5;9;0;13;1
5;10;4;17;1
5;11;0;61;0
5;12;0;5;0
5;13;0;0;0
5;14;0;7;8
5;15;0;2;75
5;16;9;6;54
5;17;0;4;60
5;18;0;5;4
5;19;0;1;69
5;20;1;0;1
5;21;0;55;1
5;22;0;1;0
5;23;0;0;9
5;24;4;7;1
5;25;1;22;14
5;26;0;5;0
5;27;0;15;3
5;28;0;2;3
5;29;0;2;4
5;30;3;0;8
5;31;2;6;2
5;32;0;5;0
5;33;1;44;0
5;34;0;7;26
5;35;0;31;1
5;36;0;31;0
5;37;0;4;0
5;38;0;5;0
5;39;0;6;0
5;40;0;14;0
5;41;0;5;0
5;42;0;1;0
5;43;3;4;65
5;44;0;9;0
5;45;3;2;22
5;46;0;14;45
5;47;3;0;49
5;48;0;8;0
5;49;2;1;0
5;50;2;4;0
6;1;0;11;62
6;2;0;3;2
6;3;0;2;43
6;4;0;1;28
6;5;2;73;16
6;6;5;39;8
6;7;0;12;7
6;8;0;51;12
6;9;1;4;1
6;10;6;6;1
6;11;0;64;17
6;12;5;68;9
6;13;1;1;22
6;14;0;3;0
6;15;1;28;3
6;16;0;2;49
6;17;0;66;7
6;18;0;0;0
6;19;9;39;31
6;20;3;69;1
6;21;0;73;3
6;22;0;6;4
6;23;5;2;41
6;24;4;47;14
6;25;0;51;0
6;26;6;13;12
6;27;3;5;4
6;28;3;69;0
6;29;0;12;0
6;30;0;21;4
6;31;2;39;54
6;32;0;29;6
6;33;0;94;0
6;34;0;70;0
6;35;0;100;0
6;36;0;100;0
6;37;0;79;0
6;38;0;64;0
6;39;0;100;0
