"sim","bout","bee","distance"
1,1,1,0.448870313808401
1,2,1,0.416056741350536
1,3,1,0.403959983290114
1,4,1,0.791048527771305
1,5,1,0.319266130616817
1,6,1,0.808745083351056
1,7,1,0.342290711632863
1,8,1,0.559299519560802
1,9,1,0.386367883026384
1,10,1,0.758910637613898
1,11,1,0.330588143216218
1,12,1,0.912456006610483
1,13,1,0.611445875069359
1,14,1,0.827698543727118
1,15,1,0.739688671019371
1,16,1,0.131471764149033
1,17,1,0.628837937076075
1,18,1,0.53830929566522
1,19,1,0.451711153300069
1,20,1,0.2774363048533
2,1,1,0.263029437434761
2,2,1,0.430373076489446
2,3,1,0.306092205490628
2,4,1,0.309768460329495
2,5,1,0.61718095506243
2,6,1,0.225550660249364
2,7,1,0.704290143828461
2,8,1,0.548265039105189
2,9,1,0.19068672375985
2,10,1,0.541170551356313
2,11,1,0.183899539378375
2,12,1,0.651110073286069
2,13,1,0.627550575833115
2,14,1,0.391874148245287
2,15,1,0.61210288710634
2,16,1,0.404593358616956
2,17,1,0.19060050631512
2,18,1,0.202358574916999
2,19,1,0.754538473361204
2,20,1,0.202334642056974
3,1,1,0.336641224417281
3,2,1,0.408630344797862
3,3,1,0.731386728830131
3,4,1,0.96878330662313
3,5,1,0.985467329608545
3,6,1,0.929497374496002
3,7,1,0.236846930001046
3,8,1,0.635096585776536
3,9,1,0.504619346628168
3,10,1,0.373967160720851
3,11,1,0.473855077655284
3,12,1,0.36452920938032
3,13,1,0.439181886569502
3,14,1,0.330285045282881
3,15,1,0.240336027050266
3,16,1,0.170499711480132
3,17,1,0.118701909386119
3,18,1,0.0815300551896419
3,19,1,0.0554689425333637
3,20,1,0.0374911274258355
4,1,1,0.336641224417281
4,2,1,0.830741887629866
4,3,1,0.3604962941111
4,4,1,0.771105858180436
4,5,1,0.365103895302438
4,6,1,0.768207754043739
4,7,1,0.355288766500879
4,8,1,0.202664246972872
4,9,1,0.366726600119493
4,10,1,0.336067226683112
4,11,1,0.289607300150179
4,12,1,0.235803751881524
4,13,1,0.691064471749683
4,14,1,0.427183073044601
4,15,1,0.287924396577704
4,16,1,0.0690170513488632
4,17,1,0.0477755616600056
4,18,1,0.455911077359
4,19,1,0.322662239442425
4,20,1,0.407853150566501
5,1,1,0.594981781645837
5,2,1,0.559224899411279
5,3,1,0.318902270172601
5,4,1,0.361288063852527
5,5,1,0.436199729906755
5,6,1,0.814580210715648
5,7,1,0.735006640228458
5,8,1,0.889071565709145
5,9,1,0.507047702500629
5,10,1,0.490866201469799
5,11,1,0.451412748481834
5,12,1,0.699945832875484
5,13,1,0.768256757218403
5,14,1,0.564708458060357
5,15,1,0.309321544325088
5,16,1,0.148328001528016
5,17,1,0.175356021874413
5,18,1,0.380115362845132
5,19,1,0.715061683780482
5,20,1,0.202854395050384
6,1,1,0.897661562843224
6,2,1,0.565148142043194
6,3,1,0.724874983782015
6,4,1,0.467820686046647
6,5,1,0.66137937547935
6,6,1,0.66718014057209
6,7,1,0.993382793453692
6,8,1,0.747825818452253
6,9,1,0.50570175097142
6,10,1,0.730993105951082
6,11,1,0.722331077842429
6,12,1,0.785594479807201
6,13,1,0.398497406193176
6,14,1,0.532916134735555
6,15,1,0.600792166756211
6,16,1,0.546189795027481
6,17,1,0.336441839645414
6,18,1,0.417417376799074
6,19,1,0.334913292763912
6,20,1,0.26645585801125
7,1,1,0.67826007960584
7,2,1,0.733436199319146
7,3,1,0.95023660189335
7,4,1,0.799925592143134
7,5,1,0.810059368271744
7,6,1,0.771645539389308
7,7,1,0.504198616176141
7,8,1,0.858839777508422
7,9,1,0.662129108791336
7,10,1,0.483986017444277
7,11,1,0.563057429516486
7,12,1,0.668881887136419
7,13,1,0.545008738442526
7,14,1,0.470183200631472
7,15,1,0.191087790104736
7,16,1,0.437318121842312
7,17,1,0.333450469000367
7,18,1,0.422000797688757
7,19,1,0.302734796900285
7,20,1,0.315927226927296
8,1,1,0.572568651438319
8,2,1,0.704901204727866
8,3,1,0.369833844232034
8,4,1,0.376942744805102
8,5,1,0.424984254550749
8,6,1,0.645788096634667
8,7,1,0.508143330514222
8,8,1,0.269507097885086
8,9,1,0.622468954157946
8,10,1,0.430608096188889
8,11,1,0.548890593471006
8,12,1,0.745754049440865
8,13,1,0.217737998218081
8,14,1,0.553740066654507
8,15,1,0.178358390037736
8,16,1,0.147362785381825
8,17,1,0.525720188357693
8,18,1,0.504559041195101
8,19,1,0.587649450316432
8,20,1,0.496225159865891
9,1,1,0.5790321816794
9,2,1,0.364712780856945
9,3,1,0.404247193530395
9,4,1,0.883174340324727
9,5,1,0.261432312565089
9,6,1,0.927305082138864
9,7,1,0.355036069896754
9,8,1,0.169430965720991
9,9,1,0.808769513752998
9,10,1,0.713952121913524
9,11,1,0.565014273502415
9,12,1,0.278165913942798
9,13,1,0.234072757796249
9,14,1,0.19993476112773
9,15,1,0.163134962805146
9,16,1,0.29989863306985
9,17,1,0.218224486876965
9,18,1,0.154750349363893
9,19,1,0.107681049022337
9,20,1,0.0739245346354642
10,1,1,0.366131750313958
10,2,1,0.625065567694239
10,3,1,0.805221543676683
10,4,1,0.74550072184651
10,5,1,0.459139632920564
10,6,1,0.292268757794048
10,7,1,0.290068264451907
10,8,1,0.494788611385547
10,9,1,0.495751780958466
10,10,1,0.855436949081777
10,11,1,0.423299411715836
10,12,1,0.237561608894873
10,13,1,0.0491479586118037
10,14,1,0.63549687778471
10,15,1,0.618571739706917
10,16,1,0.660141957325189
10,17,1,0.0954732277936317
10,18,1,0.0690920770095723
10,19,1,0.566900316354534
10,20,1,0.512619561598235
