"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
7,1,1,0.01248882,0.01090699,0.023,0.37107960448077
7,1,2,0.02677231,0.00295005,0.03,0.4840168754097
7,1,3,0.00831277,0.01368955,0.022,0.35494570863378
7,1,4,0.01375586,0.00312221,0.017,0.27427622939883
7,1,5,0.01714043,0.0059421,0.023,0.37107960448077
7,1,6,0.01277661,0.02241323,0.035,0.56468635464465
7,1,7,0.00811025,0.00283215,0.011,0.17747285431689
7,1,8,0.00993122,0.01667317,0.027,0.43561518786873
7,1,9,0.01148104,0.00275322,0.014,0.22587454185786
7,1,10,0.02101241,0.0218433,0.043,0.69375752142057
7,1,11,0.00993122,0.00257982,0.013,0.20974064601087
7,1,12,0.00318667,0.0083801,0.012,0.19360675016388
7,1,13,0.0183573,0.01244145,0.031,0.50015077125669
7,1,14,0.0152918,0.0045051,0.02,0.3226779169398
7,1,15,0.00727093,0.0103193,0.018,0.29041012524582
7,1,16,0.01618243,0.01333336,0.03,0.4840168754097
7,1,17,0.00319415,0.0196722,0.023,0.37107960448077
7,1,18,0.01277661,0.0122316,0.025,0.40334739617475
7,1,19,0.00202756,0.02064937,0.023,0.37107960448077
7,1,20,0.01277661,0.01529733,0.028,0.45174908371572
7,1,21,0.00203059,0.01274669,0.015,0.24200843770485
7,1,22,0.00717336,0.01342619,0.021,0.33881181278679
7,1,23,0.00319415,0.0103193,0.014,0.22587454185786
7,1,24,0.01269121,0.01470445,0.027,0.43561518786873
7,1,25,0.00319415,0.02100248,0.024,0.38721350032776
7,1,26,0.01277661,0.00741529,0.02,0.3226779169398
7,1,27,0.0101334,0.02107626,0.031,0.50015077125669
7,1,28,0.00716446,0.00582974,0.013,0.20974064601087
7,1,29,0.01277661,0.00335655,0.016,0.25814233355184
7,1,30,0.01277661,0.01189835,0.025,0.40334739617475
7,1,31,0.01277661,0.0157879,0.029,0.46788297956271
7,1,32,0.00319415,0.01342619,0.017,0.27427622939883
7,1,33,0.01657643,0.00350696,0.02,0.3226779169398
7,1,34,0.01277661,0.0200809,0.033,0.53241856295067
7,1,35,0.01950842,0.01342619,0.033,0.53241856295067
7,1,36,0.01116123,0.01598276,0.027,0.43561518786873
7,1,37,0.01305533,0.00365613,0.017,0.27427622939883
7,1,38,0.02073858,0.00365613,0.024,0.38721350032776
7,1,39,0.0098855,0.01342619,0.023,0.37107960448077
7,1,40,0.00319415,0.02125798,0.024,0.38721350032776
7,1,41,0.01991333,0.01272639,0.033,0.53241856295067
7,1,42,0.00319415,0.0164844,0.02,0.3226779169398
7,1,43,0.01277661,0.01683253,0.03,0.4840168754097
7,1,44,0.01181948,0.01655221,0.028,0.45174908371572
7,1,45,0.0056182,0.01342619,0.019,0.30654402109281
7,1,46,0.00866484,0.00813516,0.017,0.27427622939883
7,1,47,0.01548971,0.01342619,0.029,0.46788297956271
7,1,48,0.01648092,0.0008158,0.017,0.27427622939883
7,1,49,0.0158003,0.02099215,0.037,0.59695414633863
7,1,50,0.01318668,0.01155819,0.025,0.40334739617475
7,2,1,0.02090612,0.00037048,0.021,0.33881181278679
7,2,2,0.02195205,0.02468525,0.047,0.75829310480853
7,2,3,0.01761914,0.01342619,0.031,0.50015077125669
7,2,4,0.00589033,0.01578982,0.022,0.35494570863378
7,2,5,0.01207836,0.00391585,0.016,0.25814233355184
7,2,6,0.00759104,0.01248882,0.02,0.3226779169398
7,2,7,0.0169865,0.00105211,0.018,0.29041012524582
7,2,8,0.01257959,0.01267112,0.025,0.40334739617475
7,2,9,0.01760251,0.00193962,0.02,0.3226779169398
7,2,10,0.02628901,0.02809985,0.054,0.87123037573746
7,2,11,0.01812393,0.01625816,0.034,0.54855245879766
7,2,12,0.00275322,0.01509837,0.018,0.29041012524582
7,2,13,0.00335655,0.00930636,0.013,0.20974064601087
7,2,14,0.01728737,0.011144,0.028,0.45174908371572
7,2,15,0.01530196,0.01091083,0.026,0.41948129202174
7,2,16,0.00263187,0.02110339,0.024,0.38721350032776
7,2,17,0.01191595,0.01929908,0.031,0.50015077125669
7,2,18,0.01565552,0.01308878,0.029,0.46788297956271
7,2,19,0.01899433,0.01896253,0.038,0.61308804218562
7,2,20,0.01604593,0.00991313,0.026,0.41948129202174
7,2,21,0.01648684,0.01188089,0.028,0.45174908371572
