"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;1;7
1;2;2;0;11
1;3;4;10;5
1;4;1;12;1
1;5;0;2;1
1;6;0;0;2
1;7;1;6;29
1;8;2;2;8
1;9;0;13;4
1;10;0;2;0
1;11;2;2;2
1;12;1;1;5
1;13;1;4;6
1;14;1;6;9
1;15;2;5;2
1;16;1;1;21
1;17;1;0;4
1;18;0;0;2
1;19;1;6;0
1;20;1;0;1
1;21;1;5;1
1;22;1;6;0
1;23;1;0;2
1;24;6;0;2
1;25;1;0;0
1;26;0;0;7
1;27;1;5;0
1;28;3;4;0
1;29;1;0;0
1;30;1;0;2
1;31;1;0;2
1;32;1;0;0
1;33;0;1;6
1;34;1;0;0
1;35;1;0;0
1;36;1;3;2
1;37;0;6;1
1;38;0;0;1
1;39;1;11;0
1;40;1;0;1
1;41;1;0;4
1;42;1;0;0
1;43;1;0;1
1;44;3;1;0
1;45;1;2;0
1;46;2;11;3
1;47;1;0;0
1;48;2;0;7
1;49;2;2;2
1;50;3;2;5
2;1;1;2;45
2;2;0;3;2
2;3;0;9;0
2;4;0;13;14
2;5;3;7;10
2;6;1;25;1
2;7;0;9;11
2;8;0;8;27
2;9;3;7;6
2;10;0;0;0
2;11;4;3;0
2;12;0;4;8
2;13;0;1;4
2;14;0;1;14
2;15;1;4;4
2;16;0;61;1
2;17;0;4;3
2;18;2;2;6
2;19;1;4;3
2;20;2;2;2
2;21;2;0;2
2;22;0;8;0
2;23;2;10;3
2;24;0;8;1
2;25;1;9;0
2;26;1;0;0
2;27;1;0;2
2;28;0;6;7
2;29;1;1;0
2;30;1;0;3
2;31;1;10;1
2;32;0;5;0
2;33;2;5;2
2;34;1;1;3
2;35;1;1;13
2;36;0;1;2
2;37;0;1;0
2;38;1;1;62
2;39;1;1;1
2;40;1;13;0
2;41;1;3;1
2;42;1;0;0
2;43;1;9;0
2;44;1;0;1
2;45;1;1;15
2;46;0;3;6
2;47;1;2;0
2;48;1;15;1
2;49;1;4;1
2;50;1;1;2
3;1;0;1;9
3;2;1;18;0
3;3;1;1;20
3;4;1;2;2
3;5;0;3;9
3;6;1;6;45
3;7;1;2;4
3;8;0;1;15
3;9;6;1;4
3;10;0;2;5
3;11;0;4;0
3;12;0;3;3
3;13;3;0;2
3;14;3;7;6
3;15;0;0;0
3;16;0;6;2
3;17;3;18;12
3;18;2;2;11
3;19;0;0;2
3;20;1;5;4
3;21;2;0;0
3;22;2;10;6
3;23;1;0;4
3;24;3;2;5
3;25;2;0;0
3;26;1;4;1
3;27;0;12;0
3;28;1;0;12
3;29;1;2;0
3;30;1;0;9
3;31;2;0;2
3;32;2;0;0
3;33;2;11;4
3;34;0;2;4
3;35;0;0;0
3;36;2;2;1
3;37;1;1;1
3;38;1;0;1
3;39;0;1;4
3;40;1;11;0
3;41;1;1;0
3;42;1;1;1
3;43;2;0;6
3;44;2;0;7
3;45;1;3;0
3;46;1;1;0
3;47;1;0;8
3;48;1;16;2
3;49;2;0;5
3;50;1;3;0
4;1;13;23;20
4;2;3;4;2
4;3;0;12;1
4;4;0;2;9
4;5;1;11;0
4;6;0;5;2
4;7;3;13;0
4;8;0;0;1
4;9;1;15;23
4;10;0;1;40
4;11;0;1;3
4;12;1;2;7
4;13;0;0;0
4;14;0;2;5
4;15;2;16;4
4;16;1;22;4
4;17;0;1;0
4;18;0;3;2
4;19;1;0;9
4;20;1;3;1
4;21;2;8;4
4;22;2;6;11
4;23;3;1;5
4;24;2;20;2
4;25;1;0;3
4;26;1;4;0
4;27;0;1;0
4;28;0;4;1
4;29;1;0;0
4;30;1;2;2
4;31;1;0;1
4;32;1;1;7
4;33;1;4;0
4;34;2;0;10
4;35;1;1;4
4;36;1;1;1
4;37;1;1;2
4;38;1;0;8
4;39;3;0;3
4;40;0;8;6
4;41;1;1;0
4;42;1;4;1
4;43;1;1;1
4;44;1;4;1
4;45;1;1;3
4;46;1;1;4
4;47;2;1;1
4;48;1;1;0
4;49;1;1;2
4;50;1;1;4
5;1;1;21;8
5;2;0;8;0
5;3;0;9;6
5;4;0;0;1
5;5;0;0;4
5;6;0;5;0
5;7;2;58;2
5;8;0;18;1
5;9;0;43;2
5;10;0;18;0
5;11;7;5;9
5;12;8;54;2
5;13;1;58;0
5;14;5;4;0
5;15;0;10;0
5;16;0;5;4
5;17;1;2;2
5;18;2;40;2
5;19;0;6;0
5;20;1;2;1
5;21;1;0;1
5;22;0;14;4
5;23;1;0;4
5;24;1;0;0
5;25;2;2;5
5;26;0;0;3
5;27;1;1;0
5;28;1;0;11
5;29;3;2;1
5;30;0;5;5
5;31;1;4;1
5;32;1;0;0
5;33;1;0;0
5;34;1;0;5
5;35;3;4;12
5;36;1;0;0
5;37;1;3;1
5;38;1;0;0
5;39;1;0;2
5;40;3;0;0
5;41;1;0;0
5;42;1;0;0
5;43;1;2;1
5;44;1;0;20
5;45;2;0;11
5;46;1;13;1
5;47;1;1;6
5;48;2;1;1
5;49;1;0;1
5;50;1;1;1
6;1;1;1;2
6;2;1;0;0
6;3;3;23;6
6;4;0;7;8
6;5;0;5;6
6;6;0;8;19
6;7;7;0;6
6;8;6;52;41
6;9;1;12;1
6;10;1;15;0
6;11;2;24;0
6;12;1;0;0
6;13;0;0;8
6;14;1;1;24
6;15;2;18;10
6;16;0;2;3
6;17;4;35;7
6;18;1;2;7
6;19;1;6;18
6;20;1;3;9
6;21;1;11;32
6;22;0;1;0
6;23;5;1;1
6;24;1;6;3
6;25;0;0;3
6;26;1;1;2
6;27;1;1;3
6;28;2;6;1
6;29;0;5;5
6;30;0;3;7
6;31;0;3;0
6;32;0;0;5
6;33;2;2;3
6;34;0;3;11
6;35;0;20;0
6;36;0;1;0
6;37;1;2;17
6;38;0;0;11
6;39;1;0;4
6;40;1;3;1
6;41;1;6;2
6;42;0;0;0
6;43;0;0;0
6;44;1;0;1
6;45;1;0;2
6;46;1;0;4
6;47;1;0;7
6;48;1;0;3
6;49;1;0;6
6;50;1;0;1
7;1;5;24;41
7;2;0;1;3
7;3;0;2;3
7;4;0;0;6
7;5;0;24;6
7;6;0;11;4
7;7;2;0;0
7;8;0;14;1
7;9;6;2;7
7;10;0;2;9
7;11;0;3;7
7;12;3;0;0
7;13;4;13;10
7;14;0;30;5
7;15;0;0;2
7;16;1;23;8
7;17;1;1;0
7;18;3;0;10
7;19;0;3;7
7;20;2;12;4
7;21;2;2;2
7;22;3;4;10
7;23;0;1;6
7;24;0;4;7
7;25;2;1;13
7;26;0;0;2
7;27;1;2;5
7;28;3;1;15
7;29;2;1;3
7;30;0;6;2
7;31;0;5;0
7;32;0;0;14
7;33;0;5;3
7;34;1;1;23
7;35;1;1;0
7;36;0;0;0
7;37;1;1;2
7;38;0;1;4
7;39;2;2;14
7;40;1;0;2
7;41;0;0;1
7;42;1;10;1
7;43;0;1;3
7;44;0;0;1
7;45;0;5;1
7;46;0;12;0
7;47;1;4;0
7;48;1;1;2
7;49;0;4;1
7;50;0;0;3
8;1;3;0;0
8;2;0;31;5
8;3;0;1;0
8;4;7;11;23
8;5;1;1;12
8;6;0;1;2
8;7;0;11;6
8;8;0;1;1
8;9;0;0;4
8;10;0;0;27
8;11;2;14;5
8;12;1;2;9
8;13;1;0;0
8;14;2;2;15
8;15;0;7;0
8;16;1;9;0
8;17;2;0;0
8;18;3;0;0
8;19;2;4;2
8;20;0;3;6
8;21;0;2;11
8;22;10;2;9
8;23;1;1;24
8;24;0;3;7
8;25;0;0;2
8;26;1;1;25
8;27;0;3;0
8;28;1;3;4
8;29;2;2;2
8;30;1;2;0
8;31;0;65;0
8;32;1;1;0
8;33;0;10;7
8;34;2;7;0
8;35;2;4;10
8;36;1;7;0
8;37;0;10;0
8;38;0;1;0
8;39;1;4;0
8;40;0;16;0
8;41;0;0;0
8;42;0;3;4
8;43;0;10;0
8;44;1;1;0
8;45;0;0;0
8;46;1;1;0
8;47;0;9;0
8;48;1;1;0
8;49;0;2;0
8;50;0;0;0
9;1;3;2;4
9;2;0;3;1
