"ID","x","y","patch"
0,0,0,1
1,-91.8562431608682,135.767141674321,2
2,-93.399635044208,174.483815706442,2
3,-78.2080487839255,111.767467527994,2
4,-124.26926983033,147.011169902643,2
5,-119.164939832081,117.854413520072,2
6,-68.7636806691153,148.315129288738,2
7,-102.511009696108,102.286141372673,2
8,-104.377888332153,153.526036490343,2
9,-59.6088622826693,123.200402346076,2
10,-134.019834237046,102.432899490181,2
