"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;0;5
1;2;0;6;11
1;3;0;4;18
1;4;0;2;7
1;5;0;12;3
1;6;0;40;0
1;7;0;1;11
1;8;1;0;11
1;9;0;3;5
1;10;1;0;55
1;11;1;1;9
1;12;0;6;4
1;13;1;9;4
1;14;1;3;3
1;15;1;16;1
1;16;0;16;5
1;17;0;6;1
1;18;1;1;44
1;19;0;0;1
1;20;1;1;14
1;21;2;8;18
1;22;1;10;0
1;23;1;2;12
1;24;1;0;3
1;25;0;18;0
1;26;0;8;0
1;27;0;7;7
1;28;2;0;9
1;29;0;9;3
1;30;0;19;0
1;31;0;3;6
1;32;0;2;6
1;33;1;3;3
1;34;1;9;0
1;35;1;4;1
1;36;1;7;2
1;37;2;2;10
1;38;0;3;0
1;39;0;1;1
1;40;1;2;7
1;41;0;5;1
1;42;0;9;7
1;43;0;0;2
1;44;0;0;4
1;45;0;2;12
1;46;0;3;0
1;47;0;0;0
1;48;0;18;1
1;49;0;5;3
1;50;0;1;0
2;1;0;6;0
2;2;0;22;4
2;3;1;12;0
2;4;0;12;1
2;5;0;0;3
2;6;2;24;0
2;7;1;2;54
2;8;1;0;5
2;9;2;3;12
2;10;3;2;1
2;11;1;0;1
2;12;0;6;0
2;13;1;1;11
2;14;1;8;0
2;15;1;0;6
2;16;2;1;10
2;17;0;13;3
2;18;1;20;1
2;19;0;15;0
2;20;2;2;2
2;21;0;9;1
2;22;1;0;28
2;23;1;4;6
2;24;0;16;7
2;25;0;10;4
2;26;0;0;9
2;27;0;2;14
2;28;1;4;0
2;29;0;1;2
2;30;0;0;25
2;31;0;6;2
2;32;0;2;0
2;33;0;1;3
2;34;0;0;8
2;35;0;8;6
2;36;0;24;0
2;37;0;0;2
2;38;0;13;0
2;39;0;3;5
2;40;0;0;9
2;41;0;0;1
2;42;1;0;3
2;43;0;3;5
2;44;0;0;9
2;45;0;0;0
2;46;0;7;0
2;47;0;0;0
2;48;0;0;0
2;49;0;0;0
2;50;0;0;0
3;1;0;11;0
3;2;0;2;3
3;3;0;3;0
3;4;0;16;1
3;5;1;2;1
3;6;1;11;5
3;7;1;1;14
3;8;0;8;0
3;9;0;2;1
3;10;2;7;0
3;11;1;1;6
3;12;3;20;9
3;13;0;0;13
3;14;4;2;22
3;15;0;1;8
3;16;2;23;0
3;17;1;3;0
3;18;1;2;21
3;19;1;1;2
3;20;0;5;1
3;21;1;0;0
3;22;0;4;3
3;23;1;6;2
3;24;1;0;11
3;25;0;17;1
3;26;2;2;18
3;27;1;18;2
3;28;0;0;7
3;29;0;5;0
3;30;1;20;14
3;31;0;5;14
3;32;1;0;0
3;33;0;12;2
3;34;1;0;0
3;35;0;1;1
3;36;1;12;3
3;37;0;0;0
3;38;0;14;3
3;39;0;36;1
3;40;1;10;9
3;41;0;21;0
3;42;1;1;0
3;43;0;11;0
3;44;0;4;0
3;45;1;2;3
3;46;0;6;0
3;47;0;4;0
3;48;0;6;0
3;49;0;5;0
3;50;0;13;0
4;1;1;1;2
4;2;0;7;2
4;3;0;2;7
4;4;0;16;2
4;5;2;0;3
4;6;0;10;0
4;7;0;5;0
4;8;4;2;1
4;9;1;1;5
4;10;1;3;14
4;11;2;8;0
4;12;0;8;0
4;13;0;0;9
4;14;1;2;3
4;15;0;10;0
4;16;1;9;1
4;17;0;5;0
4;18;1;0;0
4;19;1;0;15
4;20;0;1;7
4;21;0;1;5
4;22;1;0;0
4;23;0;0;2
4;24;1;0;15
4;25;1;19;0
4;26;0;7;0
4;27;0;0;11
4;28;0;1;0
4;29;0;1;0
4;30;0;0;0
4;31;0;0;0
4;32;1;3;0
4;33;1;0;0
4;34;0;0;0
4;35;0;0;0
4;36;0;0;0
4;37;0;0;0
4;38;0;0;0
4;39;0;0;0
4;40;0;0;0
4;41;0;0;0
4;42;0;5;0
4;43;0;0;0
4;44;0;0;0
4;45;0;0;0
4;46;0;0;0
4;47;0;0;0
4;48;0;0;0
4;49;0;0;0
4;50;0;0;0
5;1;0;10;0
5;2;1;31;1
5;3;0;13;0
5;4;2;8;1
5;5;0;1;15
5;6;2;11;2
5;7;0;0;16
5;8;1;31;3
5;9;2;7;3
5;10;0;3;6
5;11;1;12;0
5;12;0;16;1
5;13;1;17;4
5;14;1;16;0
5;15;0;2;9
5;16;0;13;5
5;17;0;1;9
5;18;0;0;15
5;19;0;2;8
5;20;0;2;5
5;21;2;1;4
5;22;0;5;0
5;23;0;0;1
5;24;0;0;13
5;25;1;5;3
5;26;0;8;0
5;27;0;10;0
5;28;0;2;12
5;29;0;0;7
5;30;0;0;1
5;31;0;0;5
5;32;0;11;6
5;33;0;2;17
5;34;0;0;0
5;35;1;2;6
5;36;0;0;2
5;37;0;3;0
5;38;0;0;2
5;39;0;0;20
5;40;1;0;26
5;41;0;0;1
5;42;0;0;0
5;43;0;0;0
5;44;0;0;0
5;45;0;0;0
5;46;0;0;0
5;47;0;0;0
5;48;0;0;0
5;49;0;0;0
5;50;0;0;0
6;1;1;1;6
6;2;1;19;10
6;3;0;0;1
6;4;1;0;9
6;5;0;6;0
6;6;0;11;2
6;7;0;0;10
6;8;1;12;1
6;9;1;4;14
6;10;0;16;5
6;11;0;25;1
6;12;1;10;5
6;13;1;30;3
6;14;1;14;5
6;15;1;6;13
6;16;0;9;2
6;17;1;4;3
6;18;0;10;0
6;19;0;22;2
6;20;0;15;4
6;21;0;3;0
6;22;0;6;1
6;23;0;2;7
6;24;1;3;0
6;25;0;7;0
6;26;0;4;2
6;27;1;5;0
6;28;1;0;1
6;29;3;37;1
6;30;1;2;5
6;31;0;7;5
6;32;0;9;1
6;33;2;27;0
6;34;0;2;2
6;35;5;10;10
6;36;0;0;0
6;37;1;3;11
6;38;1;1;9
6;39;0;9;1
6;40;1;1;4
6;41;0;0;9
6;42;1;6;0
6;43;1;1;4
6;44;0;8;3
6;45;1;7;1
6;46;0;0;2
6;47;0;0;7
6;48;0;0;4
6;49;0;1;2
6;50;0;1;2
7;1;0;0;11
7;2;1;7;2
7;3;0;9;3
7;4;1;0;8
7;5;0;5;2
7;6;0;12;1
7;7;3;3;7
7;8;0;18;4
7;9;0;20;0
7;10;0;15;1
7;11;0;0;23
7;12;0;0;22
7;13;0;1;6
7;14;0;10;1
7;15;1;0;41
7;16;0;0;7
7;17;0;1;3
7;18;0;15;1
7;19;1;0;7
7;20;0;18;0
7;21;0;3;13
7;22;1;1;6
7;23;0;1;4
7;24;0;23;6
7;25;1;3;6
7;26;0;4;1
7;27;0;8;2
7;28;0;0;0
7;29;3;4;14
7;30;1;4;1
7;31;0;12;0
7;32;0;1;0
7;33;2;2;0
7;34;0;0;0
7;35;0;4;0
7;36;0;14;6
7;37;0;1;0
7;38;0;0;0
7;39;0;0;0
7;40;0;0;0
7;41;0;0;0
7;42;0;0;0
7;43;0;4;0
7;44;0;0;0
7;45;0;0;0
7;46;0;0;0
7;47;0;0;0
7;48;0;0;0
7;49;0;0;0
7;50;0;0;0
8;1;0;18;1
8;2;0;1;10
8;3;1;4;1
8;4;1;13;0
8;5;2;2;8
8;6;1;4;38
8;7;0;14;3
8;8;1;1;15
8;9;0;3;2
8;10;0;3;2
8;11;0;3;34
8;12;0;14;0
8;13;1;1;12
8;14;1;2;1
8;15;0;15;1
8;16;1;7;0
8;17;1;2;16
8;18;1;6;5
8;19;2;9;0
8;20;0;29;1
8;21;0;3;0
8;22;3;9;1
8;23;0;0;0
8;24;0;8;3
8;25;1;11;0
8;26;1;4;1
8;27;0;27;2
8;28;0;19;7
8;29;0;1;12
8;30;0;7;0
8;31;0;8;1
8;32;0;1;14
8;33;0;2;3
8;34;0;17;0
8;35;1;11;9
8;36;1;1;18
8;37;0;6;3
8;38;1;0;7
8;39;1;3;0
8;40;0;2;2
8;41;1;0;0
8;42;1;0;0
8;43;0;2;0
8;44;0;9;3
8;45;0;0;3
8;46;1;0;18
8;47;1;0;3
8;48;0;3;0
8;49;0;0;5
8;50;0;5;0
9;1;0;8;0
9;2;0;1;21
9;3;2;18;5
9;4;1;2;1
9;5;0;8;3
9;6;0;0;4
9;7;0;39;4
9;8;0;1;17
9;9;0;33;7
9;10;1;1;59
9;11;0;7;0
9;12;0;1;1
9;13;2;1;13
9;14;1;3;5
9;15;0;4;17
9;16;2;1;5
9;17;1;8;3
9;18;1;5;6
9;19;0;6;5
9;20;1;0;3
9;21;0;3;10
9;22;0;11;0
9;23;0;23;8
9;24;0;0;5
9;25;1;3;7
9;26;0;1;4
9;27;2;5;1
9;28;2;3;29
9;29;0;0;6
9;30;0;6;24
9;31;1;3;3
9;32;0;1;1
9;33;0;1;26
9;34;1;3;0
9;35;0;2;0
9;36;0;0;12
9;37;0;8;0
9;38;1;4;0
9;39;0;8;1
9;40;0;3;0
9;41;0;4;0
9;42;1;32;0
9;43;0;5;1
9;44;0;4;0
9;45;0;3;14
9;46;0;0;11
9;47;0;0;12
9;48;0;2;0
9;49;0;1;0
9;50;0;1;1
10;1;1;2;1
10;2;1;4;3
10;3;1;0;18
10;4;1;18;2
10;5;2;12;6
10;6;0;0;3
10;7;0;0;4
10;8;1;3;0
10;9;0;6;15
10;10;1;2;4
10;11;0;17;3
10;12;0;2;0
10;13;0;22;0
10;14;1;2;1
10;15;1;12;5
10;16;0;17;0
10;17;1;8;4
10;18;1;11;3
10;19;0;2;12
10;20;1;6;4
10;21;1;11;3
10;22;1;6;1
10;23;1;9;2
10;24;0;7;0
10;25;2;22;2
10;26;0;0;26
10;27;0;2;8
10;28;0;23;3
10;29;0;0;0
10;30;1;31;4
10;31;1;25;0
10;32;0;22;0
10;33;1;27;0
10;34;0;0;0
10;35;0;0;0
10;36;0;2;16
10;37;0;0;0
10;38;0;6;0
10;39;0;9;0
10;40;0;5;0
10;41;0;0;0
10;42;0;0;0
10;43;0;0;0
10;44;0;3;0
10;45;0;0;0
10;46;0;0;0
10;47;0;0;0
10;48;0;0;0
10;49;0;0;0
10;50;0;0;0
11;1;0;0;5
11;2;1;11;1
11;3;0;9;1
11;4;0;1;3
11;5;1;2;1
11;6;1;3;6
11;7;2;20;0
11;8;0;7;1
11;9;1;2;4
11;10;2;0;17
11;11;0;0;1
11;12;1;20;1
11;13;0;14;2
11;14;1;3;0
11;15;0;5;0
11;16;3;3;49
11;17;1;15;0
11;18;1;1;5
11;19;1;8;0
11;20;0;7;4
11;21;0;10;7
11;22;0;0;4
11;23;1;5;1
11;24;0;0;10
11;25;0;7;0
11;26;2;6;1
11;27;0;0;4
11;28;2;0;1
11;29;0;0;1
11;30;0;0;40
11;31;0;0;15
11;32;1;0;2
11;33;0;0;1
11;34;1;6;5
11;35;0;1;0
11;36;0;2;0
11;37;0;4;0
11;38;1;0;3
11;39;0;2;0
11;40;0;4;0
11;41;1;0;9
11;42;0;0;0
11;43;1;0;5
11;44;0;0;9
11;45;0;0;0
11;46;0;0;0
11;47;0;3;0
11;48;0;0;0
11;49;0;0;0
11;50;0;0;0
12;1;1;2;13
12;2;0;1;2
12;3;0;1;10
12;4;1;6;3
12;5;1;1;10
12;6;0;5;0
12;7;0;4;37
12;8;0;8;3
12;9;2;2;34
12;10;0;1;8
12;11;0;3;6
12;12;1;20;0
12;13;2;22;3
12;14;0;20;1
12;15;0;2;0
12;16;2;12;1
12;17;0;1;4
12;18;1;18;3
12;19;0;4;0
12;20;1;2;4
12;21;1;2;1
12;22;0;6;27
12;23;0;1;1
12;24;0;5;0
12;25;0;4;2
12;26;0;1;10
12;27;1;7;0
12;28;0;14;2
12;29;0;17;0
12;30;0;30;0
12;31;0;0;55
12;32;0;0;14
12;33;1;26;1
12;34;0;2;4
12;35;0;1;15
12;36;0;24;0
12;37;1;4;2
12;38;1;3;0
12;39;1;0;9
12;40;0;0;3
12;41;0;0;12
12;42;0;9;1
12;43;0;6;3
12;44;0;1;35
12;45;0;2;4
12;46;0;17;0
12;47;0;16;2
12;48;0;2;3
12;49;0;0;31
12;50;2;6;9
13;1;0;23;4
