"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;6;6
1;2;1;1;3
1;3;0;10;1
1;4;0;0;0
1;5;0;0;32
1;6;3;30;8
1;7;5;19;16
1;8;2;5;1
1;9;1;10;37
1;10;1;1;0
1;11;0;8;3
1;12;0;1;22
1;13;1;0;2
1;14;1;29;7
1;15;3;5;7
1;16;1;15;10
1;17;1;9;0
1;18;0;26;1
1;19;0;30;1
1;20;2;12;9
1;21;2;10;6
1;22;2;73;13
1;23;3;12;15
1;24;1;76;4
1;25;1;0;0
1;26;1;6;1
1;27;7;44;9
1;28;1;75;4
1;29;6;23;20
1;30;8;11;21
1;31;4;13;50
1;32;5;5;14
1;33;1;0;35
1;34;3;11;0
1;35;4;22;6
1;36;1;25;8
1;37;4;31;15
1;38;2;17;3
1;39;12;65;48
1;40;3;5;44
1;41;3;25;0
1;42;8;26;36
1;43;6;26;9
1;44;4;41;9
1;45;3;11;7
1;46;3;20;8
1;47;2;29;3
1;48;1;1;3
1;49;3;7;11
1;50;1;1;32
2;1;1;0;3
2;2;0;0;0
2;3;0;0;4
2;4;1;21;4
2;5;1;1;3
2;6;1;9;3
2;7;6;7;37
2;8;0;19;3
2;9;0;1;7
2;10;1;0;0
2;11;0;1;4
2;12;1;24;0
2;13;1;1;71
2;14;2;71;6
2;15;3;16;8
2;16;4;5;3
2;17;9;12;24
2;18;5;4;7
2;19;4;14;43
2;20;7;47;24
2;21;3;25;2
2;22;3;18;6
2;23;1;2;1
2;24;3;46;4
2;25;13;62;31
2;26;1;51;1
2;27;2;3;45
2;28;8;12;65
2;29;0;31;2
2;30;0;75;5
2;31;3;0;9
2;32;4;52;13
2;33;1;1;7
2;34;1;77;3
2;35;1;1;23
2;36;4;14;23
2;37;3;50;16
2;38;7;15;71
2;39;2;3;67
2;40;12;29;62
2;41;10;10;64
2;42;20;56;55
2;43;18;60;52
2;44;16;38;59
2;45;21;57;55
2;46;10;30;46
2;47;5;73;16
2;48;6;27;13
2;49;3;75;6
2;50;9;68;22
3;1;0;1;5
3;2;0;5;5
3;3;1;4;0
3;4;0;0;5
3;5;0;21;32
3;6;3;2;7
3;7;1;4;3
3;8;3;0;21
3;9;2;0;8
3;10;1;7;0
3;11;2;57;0
3;12;0;25;1
3;13;0;0;19
3;14;0;39;0
3;15;2;0;10
3;16;2;5;20
3;17;8;20;25
3;18;0;27;2
3;19;8;8;37
3;20;0;30;10
3;21;5;8;27
3;22;0;10;0
3;23;0;55;3
3;24;1;2;1
3;25;3;7;13
3;26;1;57;1
3;27;7;15;34
3;28;4;12;1
3;29;4;45;15
3;30;1;72;0
3;31;1;57;1
3;32;6;7;11
3;33;1;12;8
3;34;1;10;1
3;35;1;76;13
3;36;11;56;64
3;37;1;9;1
3;38;1;44;0
3;39;3;41;0
3;40;4;6;27
3;41;3;15;4
3;42;1;3;1
3;43;3;1;68
3;44;7;21;1
3;45;1;6;37
3;46;3;0;3
3;47;5;15;1
3;48;4;22;25
3;49;1;3;0
3;50;14;21;41
4;1;6;40;5
4;2;0;1;0
4;3;0;1;1
4;4;2;11;2
4;5;2;2;0
4;6;1;0;4
4;7;2;28;3
4;8;3;14;6
4;9;2;29;2
4;10;1;3;35
4;11;3;14;4
4;12;1;0;35
4;13;3;14;1
4;14;3;58;1
4;15;3;4;8
4;16;0;0;50
4;17;9;7;52
4;18;7;27;15
4;19;4;44;23
4;20;5;19;1
4;21;4;3;0
4;22;7;61;11
4;23;7;3;64
4;24;3;31;2
4;25;2;5;68
4;26;9;17;37
4;27;1;3;1
4;28;2;0;9
4;29;8;13;58
4;30;8;13;7
4;31;10;26;44
4;32;2;0;1
4;33;16;51;55
4;34;3;23;3
4;35;12;16;25
4;36;7;9;12
4;37;2;3;2
4;38;4;7;63
4;39;3;13;3
4;40;8;8;58
4;41;2;21;1
4;42;3;53;4
4;43;8;20;43
4;44;4;2;63
4;45;2;0;8
4;46;2;0;58
4;47;2;3;3
4;48;2;0;57
4;49;4;2;63
4;50;2;0;25
5;1;1;15;2
5;2;2;8;2
5;3;2;10;8
5;4;1;50;8
5;5;1;1;0
5;6;2;4;3
5;7;3;10;13
5;8;0;0;0
5;9;5;22;7
5;10;0;19;2
5;11;2;2;1
5;12;2;11;6
5;13;1;10;3
5;14;6;32;16
5;15;1;54;3
5;16;1;30;10
5;17;2;3;7
5;18;2;7;16
5;19;7;10;21
5;20;5;50;14
5;21;11;30;31
5;22;7;21;50
5;23;3;47;3
5;24;1;4;46
5;25;3;3;3
5;26;1;30;7
5;27;1;7;7
5;28;3;73;13
5;29;5;73;21
5;30;6;13;18
5;31;2;54;5
5;32;1;49;11
5;33;1;8;41
5;34;12;30;32
5;35;1;74;4
5;36;3;4;23
5;37;4;51;28
5;38;7;68;26
5;39;6;26;29
5;40;5;17;18
5;41;2;1;40
5;42;4;27;12
5;43;2;6;24
5;44;1;0;1
5;45;2;64;24
5;46;4;33;7
5;47;2;21;4
5;48;4;43;12
5;49;1;0;77
5;50;4;0;59
6;1;2;11;4
6;2;0;15;0
6;3;1;1;4
6;4;0;33;2
6;5;4;41;4
6;6;1;27;0
6;7;2;2;5
6;8;10;6;2
6;9;1;32;1
6;10;0;8;1
6;11;0;20;1
6;12;2;12;2
6;13;2;6;72
6;14;2;0;29
6;15;3;12;26
6;16;1;8;8
6;17;0;18;5
6;18;1;0;29
6;19;1;0;5
6;20;1;8;0
6;21;7;65;41
6;22;0;4;4
6;23;17;11;16
6;24;2;3;1
6;25;2;2;6
6;26;1;19;1
6;27;2;23;13
6;28;4;21;17
6;29;7;62;26
6;30;7;22;35
6;31;14;28;36
6;32;2;3;40
6;33;7;9;27
6;34;3;7;69
6;35;1;2;41
6;36;5;8;36
6;37;3;55;1
6;38;1;0;6
6;39;3;26;8
6;40;3;4;7
6;41;1;14;16
6;42;3;64;10
6;43;1;0;29
6;44;2;66;2
6;45;7;19;19
6;46;1;1;1
6;47;1;2;0
6;48;9;31;29
6;49;2;11;47
6;50;12;23;20
7;1;0;2;8
7;2;1;6;7
7;3;0;1;0
7;4;0;6;1
7;5;4;9;6
7;6;2;12;3
7;7;1;0;0
7;8;1;1;46
7;9;1;9;20
7;10;6;16;30
7;11;0;5;5
7;12;1;11;4
7;13;4;10;60
7;14;4;16;5
7;15;2;28;8
7;16;0;68;1
7;17;3;16;0
7;18;1;14;4
7;19;3;0;0
7;20;2;32;1
7;21;3;16;23
7;22;3;6;43
7;23;2;5;3
7;24;1;2;1
7;25;1;19;6
7;26;0;35;1
7;27;6;26;21
7;28;2;6;31
7;29;2;4;9
7;30;6;21;51
7;31;6;4;54
7;32;1;6;34
7;33;1;1;19
7;34;1;69;3
7;35;1;72;0
7;36;4;68;10
7;37;1;71;0
