"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
1,1,1,0.02029175,0.00770347,0.028,0.371728112217283
1,1,2,0.01784876,0.02776371,0.046,0.610696184356964
1,1,3,0.01811595,0.02474375,0.043,0.570868172333684
1,1,4,0.00916059,0.02726836,0.036,0.477936144279363
1,1,5,0.04276633,0.01522413,0.058,0.770008232450085
1,1,6,0.02513575,0.01322654,0.038,0.504488152294883
1,1,7,0.0092037,0.02968647,0.039,0.517764156302643
1,1,8,0.04196552,0.02687316,0.069,0.916044276535446
1,1,9,0.01421036,0.01686597,0.031,0.411556124240563
1,1,10,0.026723,0.03483226,0.062,0.823112248481126
1,1,11,0.01214038,0.04259672,0.055,0.730180220426805
1,1,12,0.02556604,0.01698325,0.043,0.570868172333684
1,1,13,0.01739712,0.02366488,0.041,0.544316164318164
1,1,14,0.01419666,0.01203487,0.026,0.345176104201762
1,1,15,0.01654865,0.01054822,0.027,0.358452108209522
1,1,16,0.02130479,0.01291821,0.034,0.451384136263843
1,1,17,0.01690171,0.01073293,0.028,0.371728112217283
1,1,18,0.01844908,0.00746602,0.026,0.345176104201762
1,1,19,0.0082652,0.02342545,0.032,0.424832128248323
1,1,20,0.01281811,0.02094318,0.034,0.451384136263843
1,1,21,0.00784025,0.01005332,0.018,0.238968072139682
1,1,22,0.02246341,0.0263622,0.049,0.650524196380244
1,1,23,0.02800163,0.04465022,0.073,0.969148292566486
1,1,24,0.02864388,0.01433759,0.043,0.570868172333684
1,1,25,0.02571089,0.01115244,0.037,0.491212148287123
1,1,26,0.02655402,0.03841972,0.065,0.862940260504406
1,1,27,0.00272833,0.01432155,0.017,0.225692068131922
1,1,28,0.01026769,0.02391887,0.034,0.451384136263843
1,1,29,0.01116923,0.01580881,0.027,0.358452108209522
1,1,30,0.00836501,0.02002961,0.028,0.371728112217283
1,1,31,0.03011819,0.02526763,0.055,0.730180220426805
1,1,32,0.02611075,0.02058025,0.047,0.623972188364724
1,1,33,0.01339012,0.02583367,0.039,0.517764156302643
1,1,34,0.01228124,0.02022455,0.033,0.438108132256083
1,1,35,0.01046513,0.01668967,0.027,0.358452108209522
1,1,36,0.01335887,0.01253607,0.026,0.345176104201762
1,1,37,0.01012024,0.02271196,0.033,0.438108132256083
1,1,38,0.02045522,0.01885671,0.039,0.517764156302643
1,1,39,0.01298772,0.02928802,0.042,0.557592168325924
1,1,40,0.01177061,0.02361804,0.035,0.464660140271603
1,1,41,0.0101781,0.03038751,0.041,0.544316164318164
1,1,42,0.02590604,0.01852412,0.044,0.584144176341444
1,1,43,0.02353251,0.02583367,0.049,0.650524196380244
1,1,44,0.02744671,0.01991212,0.047,0.623972188364724
1,1,45,0.01155243,0.02385352,0.035,0.464660140271603
1,1,46,0.01012466,0.02583367,0.036,0.477936144279363
1,1,47,0.01970762,0.02353577,0.043,0.570868172333684
1,1,48,0.02590604,0.02583367,0.052,0.690352208403525
1,1,49,0.02881208,0.02583367,0.055,0.730180220426805
1,1,50,0.02353251,0.0237847,0.047,0.623972188364724
1,2,1,0.01424344,0.02628114,0.041,0.544316164318164
1,2,2,0.02815593,0.0268345,0.055,0.730180220426805
1,2,3,0.03972174,0.01618793,0.056,0.743456224434565
1,2,4,0.00869898,0.02860689,0.037,0.491212148287123
1,2,5,0.0432058,0.02793072,0.071,0.942596284550966
1,2,6,0.01939274,0.02139224,0.041,0.544316164318164
1,2,7,0.01758687,0.01369364,0.031,0.411556124240563
1,2,8,0.03380479,0.02887646,0.063,0.836388252488886
1,2,9,0.01760556,0.0271935,0.045,0.597420180349204
1,2,10,0.02834773,0.02101231,0.049,0.650524196380244
1,2,11,0.01517198,0.02912018,0.044,0.584144176341444
1,2,12,0.02732168,0.03484766,0.062,0.823112248481126
1,2,13,0.02549664,0.01142542,0.037,0.491212148287123
1,2,14,0.02538021,0.04229364,0.068,0.902768272527686
1,2,15,0.00495853,0.02581377,0.031,0.411556124240563
1,2,16,0.01512143,0.01200903,0.027,0.358452108209522
1,2,17,0.01204197,0.00102491,0.013,0.172588052100881
1,2,18,0.01373207,0.0005183,0.014,0.185864056108641
1,2,19,0.03069617,0.00474313,0.035,0.464660140271603
1,2,20,0.01167202,0.01775989,0.029,0.385004116225043
1,2,21,0.01159661,0.00809,0.02,0.265520080155202
1,2,22,0.02523331,0.0101721,0.035,0.464660140271603
1,2,23,0.01758057,0.00494228,0.023,0.305348092178482
1,2,24,0.01757386,0.01704576,0.035,0.464660140271603
1,2,25,0.01561464,0.0280666,0.044,0.584144176341444
1,2,26,0.01104974,0.01202062,0.023,0.305348092178482
1,2,27,0.02461396,0.01448516,0.039,0.517764156302643
1,2,28,0.00273678,0.02796217,0.031,0.411556124240563
1,2,29,0.01809615,0.00853534,0.027,0.358452108209522
1,2,30,0.01788213,0.02739962,0.045,0.597420180349204
1,2,31,0.02386462,0.01749017,0.041,0.544316164318164
1,2,32,0.02502792,0.01758093,0.043,0.570868172333684
1,2,33,0.02907649,0.0263946,0.055,0.730180220426805
1,2,34,0.01755469,0.00030893,0.018,0.238968072139682
1,2,35,0.02315534,0.02202279,0.045,0.597420180349204
1,2,36,0.02422271,0.00764771,0.032,0.424832128248323
1,2,37,0.02966143,0.01627675,0.046,0.610696184356964
1,2,38,0.02475117,0.01417997,0.039,0.517764156302643
1,2,39,0.02674171,0.01932777,0.046,0.610696184356964
1,2,40,0.02735276,0.0198821,0.047,0.623972188364724
1,2,41,0.02604425,0.03067156,0.057,0.756732228442325
1,2,42,0.02907649,0.01157538,0.041,0.544316164318164
1,2,43,0.02463614,0.01250227,0.037,0.491212148287123
1,2,44,0.02042616,0.02460613,0.045,0.597420180349204
1,2,45,0.01300954,0.02648648,0.039,0.517764156302643
1,2,46,0.02915843,0.01691651,0.046,0.610696184356964
1,2,47,0.01594755,0.02030221,0.036,0.477936144279363
1,2,48,0.02674171,0.01770655,0.044,0.584144176341444
1,2,49,0.02577668,0.03067156,0.056,0.743456224434565
1,2,50,0.01673072,0.02352917,0.04,0.531040160310404
1,3,1,0.02818585,0.01553517,0.044,0.584144176341444
1,3,2,0.01805498,0.02880952,0.047,0.623972188364724
1,3,3,0.01695919,0.01296664,0.03,0.398280120232803
1,3,4,0.01864368,0.02570661,0.044,0.584144176341444
1,3,5,0.04009651,0.02793072,0.068,0.902768272527686
1,3,6,0.04347607,0.01580071,0.059,0.783284236457845
1,3,7,0.03776476,0.0293612,0.067,0.889492268519926
1,3,8,0.01871199,0.01177525,0.03,0.398280120232803
1,3,9,0.01334634,0.04383427,0.057,0.756732228442325
1,3,10,0.02465051,0.0097966,0.034,0.451384136263843
1,3,11,0.02200108,0.00985807,0.032,0.424832128248323
1,3,12,0.00846933,0.01754099,0.026,0.345176104201762
1,3,13,0.03965221,0.02423007,0.064,0.849664256496646
1,3,14,0.01194714,0.01829076,0.03,0.398280120232803
1,3,15,0.0408542,0.02550788,0.066,0.876216264512166
1,3,16,0.02738881,0.01102553,0.038,0.504488152294883
1,3,17,0.00493521,0.02065465,0.026,0.345176104201762
1,3,18,0.01975464,0.01513078,0.035,0.464660140271603
1,3,19,0.04271599,0.0293612,0.072,0.955872288558726
1,3,20,0.02311685,0.01156244,0.035,0.464660140271603
1,3,21,0.01761211,0.01071726,0.028,0.371728112217283
1,3,22,0.007856,0.02924054,0.037,0.491212148287123
1,3,23,0.01278479,0.02292999,0.036,0.477936144279363
1,3,24,0.01359943,0.0207057,0.034,0.451384136263843
1,3,25,0.01485215,0.02261186,0.037,0.491212148287123
1,3,26,0.00922442,0.02902755,0.038,0.504488152294883
1,3,27,0.01058786,0.02312471,0.034,0.451384136263843
1,3,28,0.02259456,0.00916589,0.032,0.424832128248323
1,3,29,0.02631748,0.0238127,0.05,0.663800200388004
1,3,30,0.02302628,0.01736133,0.04,0.531040160310404
1,3,31,0.0259446,0.00496035,0.031,0.411556124240563
1,3,32,0.00942698,0.02019797,0.03,0.398280120232803
1,3,33,0.00065799,0.02814501,0.029,0.385004116225043
1,3,34,0.01693811,0.01518813,0.032,0.424832128248323
1,3,35,0.01607422,0.00262121,0.019,0.252244076147442
1,3,36,0.01381529,0.02760145,0.041,0.544316164318164
1,3,37,0.01672326,0.02863389,0.045,0.597420180349204
1,3,38,0.02997353,0.00278237,0.033,0.438108132256083
1,3,39,0.01003371,0.02399607,0.034,0.451384136263843
1,3,40,0.01823437,0.02236709,0.041,0.544316164318164
1,3,41,0.02529196,0.01240999,0.038,0.504488152294883
1,3,42,0.01709321,0.02628866,0.043,0.570868172333684
1,3,43,0.02021819,0.00262848,0.023,0.305348092178482
1,3,44,0.02767714,0.02660481,0.054,0.716904216419045
1,3,45,0.02631748,0.01172782,0.038,0.504488152294883
1,3,46,0.02173681,0.01681169,0.039,0.517764156302643
1,3,47,0.0135462,0.0106268,0.024,0.318624096186242
1,3,48,0.02924313,0.01152236,0.041,0.544316164318164
1,3,49,0.02950538,0.01725853,0.047,0.623972188364724
1,3,50,0.0119389,0.00848321,0.02,0.265520080155202
1,4,1,0.0212955,0.02349901,0.045,0.597420180349204
1,4,2,0.01306632,0.02676498,0.04,0.531040160310404
1,4,3,0.02872388,0.01738726,0.046,0.610696184356964
1,4,4,0.02487268,0.01892275,0.044,0.584144176341444
1,4,5,0.02634759,0.03708255,0.063,0.836388252488886
