"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;6;19;0;0;28
1;6;20;1;8;17
1;6;21;9;36;55
1;6;22;1;3;8
1;6;23;0;1;38
1;6;24;4;13;21
1;6;25;6;7;30
1;6;26;5;24;47
1;6;27;0;4;20
1;6;28;3;1;32
1;6;29;0;1;19
1;6;30;1;4;1
1;6;31;1;14;78
1;6;32;0;0;9
1;6;33;0;0;44
1;6;34;2;6;42
1;6;35;4;9;58
1;6;36;0;8;38
1;6;37;0;0;64
1;6;38;1;2;14
1;6;39;0;1;0
1;6;40;0;0;33
1;6;41;0;0;11
1;6;42;0;1;20
1;6;43;0;0;22
1;6;44;1;1;1
1;6;45;0;0;3
1;6;46;0;0;8
1;6;47;0;0;7
1;6;48;1;9;0
1;6;49;1;2;0
1;6;50;0;0;41
1;7;1;0;4;5
1;7;2;1;0;23
1;7;3;0;0;10
1;7;4;1;7;11
1;7;5;6;2;27
1;7;6;0;21;2
1;7;7;0;5;14
1;7;8;0;4;0
1;7;9;0;0;2
1;7;10;0;30;2
1;7;11;0;1;2
1;7;12;0;12;2
1;7;13;2;16;34
1;7;14;1;28;0
1;7;15;0;4;1
1;7;16;0;0;1
1;7;17;9;45;68
1;7;18;2;5;25
1;7;19;0;1;0
1;7;20;16;63;44
1;7;21;0;7;1
1;7;22;1;3;9
1;7;23;2;5;20
1;7;24;0;19;27
1;7;25;0;12;0
1;7;26;2;15;8
1;7;27;4;20;30
1;7;28;2;10;6
1;7;29;1;11;38
1;7;30;1;3;9
1;7;31;0;2;43
1;7;32;0;32;0
1;7;33;0;32;8
1;7;34;0;9;0
1;7;35;0;4;16
1;7;36;0;10;6
1;7;37;1;0;0
1;7;38;0;5;20
1;7;39;0;2;6
1;7;40;2;14;9
1;7;41;1;6;2
1;7;42;2;7;2
1;7;43;0;2;15
1;7;44;0;2;11
1;7;45;0;4;0
1;7;46;0;3;0
1;7;47;3;3;2
1;7;48;0;2;0
1;7;49;0;7;0
1;7;50;0;2;17
1;8;1;4;18;8
1;8;2;2;10;38
1;8;3;3;27;0
1;8;4;0;9;0
1;8;5;2;28;10
1;8;6;0;7;16
1;8;7;0;4;1
1;8;8;0;21;12
1;8;9;2;21;13
1;8;10;2;50;4
1;8;11;1;11;6
1;8;12;0;4;1
1;8;13;0;1;46
1;8;14;1;15;4
1;8;15;4;0;43
1;8;16;0;0;29
1;8;17;0;1;95
1;8;18;2;4;49
1;8;19;1;11;17
1;8;20;2;0;92
1;8;21;1;0;8
1;8;22;2;32;12
1;8;23;0;23;1
1;8;24;3;0;16
1;8;25;5;27;12
1;8;26;3;5;19
1;8;27;1;58;0
1;8;28;0;6;0
1;8;29;0;1;2
1;8;30;0;18;3
1;8;31;4;11;21
1;8;32;0;9;0
1;8;33;2;6;0
1;8;34;0;5;78
1;8;35;1;3;3
1;8;36;0;24;1
1;8;37;1;19;1
1;8;38;1;1;6
1;8;39;1;4;14
1;8;40;2;11;46
1;8;41;4;8;18
1;8;42;1;1;5
1;8;43;1;11;4
1;8;44;0;0;12
1;8;45;0;1;24
1;8;46;4;5;31
1;8;47;0;2;32
1;8;48;0;1;8
1;8;49;0;1;3
1;8;50;0;1;8
1;9;1;2;1;17
1;9;2;0;0;18
1;9;3;1;5;36
1;9;4;2;17;16
1;9;5;0;3;0
1;9;6;2;5;11
1;9;7;0;17;9
1;9;8;1;28;0
1;9;9;1;6;3
1;9;10;3;16;6
1;9;11;0;7;5
1;9;12;3;14;9
1;9;13;0;7;0
1;9;14;3;15;5
1;9;15;0;1;8
1;9;16;4;5;1
1;9;17;0;14;4
1;9;18;0;40;10
1;9;19;0;11;6
1;9;20;0;26;5
1;9;21;0;14;8
1;9;22;0;3;9
1;9;23;1;12;89
1;9;24;0;10;23
1;9;25;0;16;0
1;9;26;0;3;19
1;9;27;2;43;7
1;9;28;3;13;7
1;9;29;9;46;23
1;9;30;0;26;1
1;9;31;0;6;28
1;9;32;0;10;3
1;9;33;3;94;10
1;9;34;1;4;3
1;9;35;2;4;32
1;9;36;0;16;0
1;9;37;4;1;0
1;9;38;1;43;2
1;9;39;7;8;10
1;9;40;0;0;11
1;9;41;0;0;13
1;9;42;1;0;3
1;9;43;2;14;7
1;9;44;0;15;10
1;9;45;0;11;3
1;9;46;0;28;4
1;9;47;0;41;14
1;9;48;1;40;9
1;9;49;3;10;3
1;9;50;1;15;7
1;10;1;2;6;1
1;10;2;0;16;0
1;10;3;1;2;20
1;10;4;2;27;0
1;10;5;0;0;2
1;10;6;4;46;9
1;10;7;0;49;4
1;10;8;1;0;23
1;10;9;0;10;0
1;10;10;0;3;1
1;10;11;0;9;0
1;10;12;0;7;1
1;10;13;6;37;23
1;10;14;3;19;14
1;10;15;0;55;2
1;10;16;0;12;4
1;10;17;0;7;4
1;10;18;0;6;4
1;10;19;1;12;1
1;10;20;1;7;22
1;10;21;4;33;8
1;10;22;0;26;0
1;10;23;1;2;70
1;10;24;3;10;19
1;10;25;0;98;9
1;10;26;1;17;9
1;10;27;2;50;6
1;10;28;0;4;49
1;10;29;0;9;0
1;10;30;7;14;64
1;10;31;0;14;0
1;10;32;3;7;86
1;10;33;3;18;18
1;10;34;2;0;13
1;10;35;4;9;63
1;10;36;1;0;4
1;10;37;0;3;19
1;10;38;0;3;43
1;10;39;0;3;31
1;10;40;0;4;15
1;10;41;0;4;0
1;10;42;0;2;1
1;10;43;1;3;1
1;10;44;0;0;4
1;10;45;1;5;4
1;10;46;0;0;2
1;10;47;0;3;2
1;10;48;0;0;2
1;10;49;2;0;2
1;10;50;0;0;8
1;11;1;0;39;0
1;11;2;0;0;0
1;11;3;0;4;6
1;11;4;0;26;2
1;11;5;1;5;18
1;11;6;1;42;2
1;11;7;2;13;4
1;11;8;0;2;5
1;11;9;1;52;2
1;11;10;1;1;30
1;11;11;3;4;52
1;11;12;0;20;4
1;11;13;1;15;5
1;11;14;1;78;3
1;11;15;3;11;46
1;11;16;1;24;16
1;11;17;11;41;73
1;11;18;0;0;24
1;11;19;8;3;36
1;11;20;3;14;53
1;11;21;3;9;37
1;11;22;5;0;11
1;11;23;3;10;18
1;11;24;3;4;7
1;11;25;7;11;22
1;11;26;1;23;3
1;11;27;2;2;7
1;11;28;4;28;1
1;11;29;0;4;74
1;11;30;2;7;13
1;11;31;2;27;2
1;11;32;1;13;77
1;11;33;5;9;2
1;11;34;1;0;88
1;11;35;1;0;10
1;11;36;2;3;46
1;11;37;1;0;97
1;11;38;2;4;18
1;11;39;6;18;92
1;11;40;0;0;5
1;11;41;1;0;94
1;11;42;1;0;45
1;11;43;2;2;13
1;11;44;1;0;94
1;11;45;1;0;96
1;11;46;1;0;33
1;11;47;2;3;80
1;11;48;1;0;97
1;11;49;0;0;99
1;11;50;1;0;56
1;12;1;1;15;9
1;12;2;2;4;12
1;12;3;0;1;2
1;12;4;0;3;7
1;12;5;0;1;22
1;12;6;0;0;11
1;12;7;0;26;4
1;12;8;3;2;60
1;12;9;0;0;18
1;12;10;0;0;34
1;12;11;1;0;13
1;12;12;5;10;7
1;12;13;4;14;13
1;12;14;0;18;0
1;12;15;2;20;10
1;12;16;0;3;14
1;12;17;3;16;0
1;12;18;3;11;11
1;12;19;0;1;0
1;12;20;5;0;17
1;12;21;0;1;17
1;12;22;3;15;2
1;12;23;0;9;6
1;12;24;0;6;0
1;12;25;5;49;11
1;12;26;0;21;1
1;12;27;0;53;0
1;12;28;0;5;2
1;12;29;0;10;2
1;12;30;3;20;10
1;12;31;0;0;7
1;12;32;1;9;6
1;12;33;0;18;0
1;12;34;2;37;3
1;12;35;0;46;0
1;12;36;0;5;5
1;12;37;0;5;0
1;12;38;0;6;0
1;12;39;0;2;13
1;12;40;0;3;6
1;12;41;0;22;0
1;12;42;0;8;0
1;12;43;0;15;0
1;12;44;0;23;0
1;12;45;2;5;3
1;12;46;0;13;0
1;12;47;0;10;0
1;12;48;0;11;0
1;12;49;0;5;0
1;12;50;0;11;0
1;13;1;1;6;78
1;13;2;3;65;28
1;13;3;0;0;8
1;13;4;3;5;8
1;13;5;2;1;5
1;13;6;0;3;9
1;13;7;0;17;2
1;13;8;0;1;9
1;13;9;2;8;43
1;13;10;1;1;46
1;13;11;1;43;19
1;13;12;1;6;49
1;13;13;0;8;20
1;13;14;2;2;15
1;13;15;0;0;43
1;13;16;3;2;19
1;13;17;0;35;1
1;13;18;0;0;0
1;13;19;0;0;0
1;13;20;0;0;14
1;13;21;4;37;38
1;13;22;0;0;81
1;13;23;1;4;0
1;13;24;2;6;27
1;13;25;1;23;1
1;13;26;18;46;24
1;13;27;1;99;6
1;13;28;0;62;2
1;13;29;1;80;16
1;13;30;6;83;14
1;13;31;0;3;21
1;13;32;0;101;7
1;13;33;1;101;12
1;13;34;7;16;91
1;13;35;0;46;16
1;13;36;2;42;23
1;13;37;9;88;33
1;13;38;6;27;32
1;13;39;1;96;5
1;13;40;1;96;22
1;13;41;2;46;29
1;13;42;0;34;3
1;13;43;2;40;22
1;13;44;10;34;23
1;13;45;5;96;22
1;13;46;0;31;3
1;13;47;1;47;9
1;13;48;1;32;2
1;13;49;7;88;12
1;13;50;0;17;3
1;14;1;8;63;15
1;14;2;0;23;3
1;14;3;1;6;33
1;14;4;0;0;0
1;14;5;6;23;15
1;14;6;0;2;14
1;14;7;0;49;16
1;14;8;0;0;1
1;14;9;3;7;38
1;14;10;1;4;21
1;14;11;4;5;16
1;14;12;1;17;4
1;14;13;5;8;21
1;14;14;0;2;19
1;14;15;2;7;19
1;14;16;0;0;1
1;14;17;2;16;0
1;14;18;1;0;7
1;14;19;0;5;28
1;14;20;2;20;0
1;14;21;0;6;54
1;14;22;2;1;3
1;14;23;0;12;9
1;14;24;4;32;5
1;14;25;1;23;9
1;14;26;1;41;3
1;14;27;1;29;8
1;14;28;0;18;0
1;14;29;0;42;0
1;14;30;3;41;10
1;14;31;2;3;15
1;14;32;0;25;0
1;14;33;0;67;0
1;14;34;1;0;3
1;14;35;0;14;0
1;14;36;0;5;0
1;14;37;0;12;0
1;14;38;0;11;3
1;14;39;0;8;0
1;14;40;3;6;1
1;14;41;0;2;3
1;14;42;0;5;0
1;14;43;0;3;0
1;14;44;0;2;4
1;14;45;0;13;0
1;14;46;1;0;4
1;14;47;1;0;0
1;14;48;0;4;0
1;14;49;1;0;0
1;14;50;1;14;0
1;15;1;2;4;1
1;15;2;0;2;2
1;15;3;0;23;2
1;15;4;0;1;46
1;15;5;0;32;1
1;15;6;0;0;4
1;15;7;3;3;24
1;15;8;1;1;77
1;15;9;1;42;0
1;15;10;1;8;0
1;15;11;1;4;34
1;15;12;0;0;63
1;15;13;0;2;7
1;15;14;1;15;5
1;15;15;0;1;0
1;15;16;12;52;35
1;15;17;2;12;59
1;15;18;0;23;0
1;15;19;4;10;21
1;15;20;5;16;22
1;15;21;3;1;20
1;15;22;1;1;53
1;15;23;0;16;0
1;15;24;0;0;82
1;15;25;1;44;7
1;15;26;0;0;0
1;15;27;7;16;78
1;15;28;3;40;5
1;15;29;1;0;40
1;15;30;11;25;38
1;15;31;1;43;5
1;15;32;1;26;1
1;15;33;0;11;15
1;15;34;0;3;10
1;15;35;1;0;81
1;15;36;2;1;82
1;15;37;1;0;9
1;15;38;1;2;8
1;15;39;2;1;34
1;15;40;1;0;55
1;15;41;0;9;3
1;15;42;0;12;0
1;15;43;3;8;79
1;15;44;4;0;13
1;15;45;3;2;30
1;15;46;1;0;23
1;15;47;1;0;17
1;15;48;1;0;24
1;15;49;4;5;84
1;15;50;1;0;15
1;16;1;1;8;2
1;16;2;0;2;4
1;16;3;2;0;28
1;16;4;0;1;4
1;16;5;0;24;0
1;16;6;0;8;0
1;16;7;3;7;1
1;16;8;1;32;13
1;16;9;0;20;1
1;16;10;0;0;1
1;16;11;5;19;88
1;16;12;1;0;10
1;16;13;17;18;54
1;16;14;0;1;2
1;16;15;2;11;19
1;16;16;0;3;31
1;16;17;0;17;2
1;16;18;2;5;5
1;16;19;0;0;70
1;16;20;2;18;85
1;16;21;3;17;0
1;16;22;0;1;38
1;16;23;9;30;16
1;16;24;0;9;0
1;16;25;2;18;0
1;16;26;4;30;6
1;16;27;1;2;51
1;16;28;4;3;20
1;16;29;2;0;44
1;16;30;0;0;22
1;16;31;4;73;1
1;16;32;1;0;72
1;16;33;2;0;72
1;16;34;2;0;58
1;16;35;2;0;20
1;16;36;1;2;49
1;16;37;2;0;49
1;16;38;3;71;1
1;16;39;1;0;11
1;16;40;2;0;16
1;16;41;2;0;17
1;16;42;3;74;0
1;16;43;2;0;17
1;16;44;2;1;35
1;16;45;2;1;39
1;16;46;2;0;58
1;16;47;2;0;17
1;16;48;2;0;28
1;16;49;2;0;2
1;16;50;2;0;2
1;17;1;2;22;50
1;17;2;0;4;72
1;17;3;1;66;2
1;17;4;7;45;32
1;17;5;4;0;9
1;17;6;0;0;23
1;17;7;4;6;9
1;17;8;6;7;20
1;17;9;1;16;10
1;17;10;0;2;36
1;17;11;0;30;3
1;17;12;0;19;4
1;17;13;0;0;19
1;17;14;10;42;8
1;17;15;12;60;51
1;17;16;0;4;3
1;17;17;2;15;21
1;17;18;0;13;0
1;17;19;2;2;56
1;17;20;0;2;26
1;17;21;2;1;15
1;17;22;4;17;22
1;17;23;0;0;4
1;17;24;5;7;30
1;17;25;0;51;0
1;17;26;0;0;10
1;17;27;2;0;4
1;17;28;0;3;28
1;17;29;0;1;23
1;17;30;3;17;7
1;17;31;0;0;26
1;17;32;0;0;4
1;17;33;0;0;29
1;17;34;3;1;44
1;17;35;1;5;3
1;17;36;0;0;10
1;17;37;0;4;3
1;17;38;0;0;14
1;17;39;1;1;26
1;17;40;0;0;24
1;17;41;0;0;4
1;17;42;0;0;20
1;17;43;0;0;5
1;17;44;0;0;5
1;17;45;0;0;2
1;17;46;0;0;4
1;17;47;0;0;9
1;17;48;0;0;31
1;17;49;0;0;12
1;17;50;0;0;7
1;18;1;1;17;5
1;18;2;1;10;22
1;18;3;0;30;4
1;18;4;0;37;3
1;18;5;0;5;2
1;18;6;5;31;52
1;18;7;1;4;36
1;18;8;6;4;52
1;18;9;0;26;1
1;18;10;2;2;30
1;18;11;0;3;1
1;18;12;2;15;37
1;18;13;0;37;22
1;18;14;11;36;50
1;18;15;3;45;7
1;18;16;1;4;33
1;18;17;0;24;79
1;18;18;4;4;19
1;18;19;2;14;8
1;18;20;3;6;19
1;18;21;0;1;32
1;18;22;1;28;6
1;18;23;4;9;89
1;18;24;0;1;9
1;18;25;0;3;27
1;18;26;2;14;2
1;18;27;0;9;2
1;18;28;0;2;17
1;18;29;0;26;1
1;18;30;6;51;34
1;18;31;1;1;15
1;18;32;0;4;1
1;18;33;3;17;21
1;18;34;0;19;6
1;18;35;3;5;27
1;18;36;1;11;7
1;18;37;0;12;4
1;18;38;2;70;3
1;18;39;1;24;4
1;18;40;0;40;2
1;18;41;0;34;6
1;18;42;0;10;1
1;18;43;0;26;1
1;18;44;0;37;1
1;18;45;2;12;5
1;18;46;0;26;1
1;18;47;3;3;3
1;18;48;1;21;2
1;18;49;0;8;1
1;18;50;0;0;15
1;19;1;1;12;3
1;19;2;0;1;2
1;19;3;3;12;4
1;19;4;7;12;18
1;19;5;0;2;33
1;19;6;1;6;0
1;19;7;0;1;1
1;19;8;5;17;81
1;19;9;0;51;2
1;19;10;0;1;4
1;19;11;0;28;0
1;19;12;4;10;20
1;19;13;0;6;9
1;19;14;0;0;24
1;19;15;1;32;5
1;19;16;1;1;42
1;19;17;0;0;50
1;19;18;0;16;1
1;19;19;2;2;17
1;19;20;0;0;6
1;19;21;2;75;1
1;19;22;1;54;11
1;19;23;1;13;61
1;19;24;2;11;35
1;19;25;2;68;18
1;19;26;1;89;1
1;19;27;5;10;19
1;19;28;9;19;20
1;19;29;3;12;39
1;19;30;6;33;24
1;19;31;2;6;27
1;19;32;2;3;22
1;19;33;0;1;73
1;19;34;2;10;23
1;19;35;5;35;6
1;19;36;1;5;32
1;19;37;1;76;10
1;19;38;3;6;20
1;19;39;1;0;66
1;19;40;1;0;32
1;19;41;2;37;0
1;19;42;3;0;13
1;19;43;1;0;39
1;19;44;1;12;0
1;19;45;2;4;9
1;19;46;3;3;12
1;19;47;1;0;3
1;19;48;4;15;41
1;19;49;2;0;40
1;19;50;1;0;6
1;20;1;0;7;1
1;20;2;0;1;68
1;20;3;0;9;4
1;20;4;0;51;4
1;20;5;0;1;0
1;20;6;0;9;8
1;20;7;1;1;8
1;20;8;0;1;8
1;20;9;0;22;1
1;20;10;0;0;6
1;20;11;14;25;51
1;20;12;4;3;22
1;20;13;0;10;2
1;20;14;5;22;12
1;20;15;1;13;13
1;20;16;1;38;18
1;20;17;0;2;0
1;20;18;0;3;5
1;20;19;1;88;2
1;20;20;2;59;4
1;20;21;4;2;13
1;20;22;0;3;0
1;20;23;0;14;8
1;20;24;2;18;31
1;20;25;8;29;72
1;20;26;8;27;42
1;20;27;0;24;2
1;20;28;0;16;1
1;20;29;1;69;24
1;20;30;0;72;0
1;20;31;2;23;30
1;20;32;0;86;2
1;20;33;4;15;42
1;20;34;4;31;23
1;20;35;3;8;12
1;20;36;1;19;0
1;20;37;0;1;15
1;20;38;6;54;19
1;20;39;0;12;8
1;20;40;2;65;22
1;20;41;2;12;24
1;20;42;2;11;14
1;20;43;0;0;10
1;20;44;0;0;7
1;20;45;1;6;35
1;20;46;0;0;10
1;20;47;0;27;6
1;20;48;0;7;12
1;20;49;0;1;5
1;20;50;1;16;3
1;21;1;3;11;17
1;21;2;0;15;1
1;21;3;0;56;3
1;21;4;1;2;3
1;21;5;1;16;7
1;21;6;0;19;5
1;21;7;11;63;33
1;21;8;2;1;8
1;21;9;0;3;0
1;21;10;0;1;25
1;21;11;2;12;3
1;21;12;0;7;4
1;21;13;0;0;10
1;21;14;2;12;11
1;21;15;1;32;6
1;21;16;1;4;36
1;21;17;3;3;78
1;21;18;0;3;44
1;21;19;0;0;2
1;21;20;3;34;11
1;21;21;7;19;13
1;21;22;1;3;0
1;21;23;1;48;1
1;21;24;4;6;56
1;21;25;0;2;20
1;21;26;1;8;0
1;21;27;3;30;27
1;21;28;4;31;11
1;21;29;3;13;40
1;21;30;1;0;24
1;21;31;2;1;8
1;21;32;3;55;24
1;21;33;3;3;7
1;21;34;10;5;13
1;21;35;1;30;7
1;21;36;0;10;0
1;21;37;0;9;0
1;21;38;4;19;38
1;21;39;8;56;34
1;21;40;2;52;1
1;21;41;3;1;11
1;21;42;2;2;12
1;21;43;1;0;24
1;21;44;0;12;0
1;21;45;2;0;8
1;21;46;7;22;4
1;21;47;0;11;0
1;21;48;1;9;2
1;21;49;5;1;0
1;21;50;1;0;16
1;22;1;0;3;12
1;22;2;1;0;11
1;22;3;8;9;60
1;22;4;3;29;3
1;22;5;0;20;0
1;22;6;0;15;1
1;22;7;4;3;70
1;22;8;4;20;30
1;22;9;3;13;19
1;22;10;1;2;19
1;22;11;1;6;65
1;22;12;0;2;5
1;22;13;1;0;5
1;22;14;2;8;26
1;22;15;3;26;9
1;22;16;0;50;0
1;22;17;1;64;4
1;22;18;5;9;62
1;22;19;1;1;31
1;22;20;9;40;20
1;22;21;0;2;86
1;22;22;0;7;14
1;22;23;4;16;47
1;22;24;2;51;4
1;22;25;0;15;1
1;22;26;0;37;5
1;22;27;7;42;11
1;22;28;0;27;0
1;22;29;1;54;1
1;22;30;0;7;10
1;22;31;1;44;3
1;22;32;1;2;23
1;22;33;2;0;55
1;22;34;0;3;55
1;22;35;2;9;36
1;22;36;0;31;1
1;22;37;0;3;44
1;22;38;3;5;6
1;22;39;0;33;2
1;22;40;0;7;17
1;22;41;1;20;5
1;22;42;1;2;17
1;22;43;3;11;26
1;22;44;2;10;6
1;22;45;0;3;18
1;22;46;0;7;0
1;22;47;0;14;2
1;22;48;0;6;39
1;22;49;2;1;1
1;22;50;3;11;35
1;23;1;3;31;7
1;23;2;3;5;66
1;23;3;2;67;7
1;23;4;0;2;0
1;23;5;6;7;41
1;23;6;3;14;51
1;23;7;0;0;7
1;23;8;2;8;25
1;23;9;1;33;0
1;23;10;2;6;45
1;23;11;1;0;28
1;23;12;1;49;5
1;23;13;2;2;23
1;23;14;6;59;1
1;23;15;3;55;11
1;23;16;0;21;8
1;23;17;3;68;7
1;23;18;0;0;0
1;23;19;1;6;27
1;23;20;0;0;3
1;23;21;3;7;47
1;23;22;0;26;0
1;23;23;0;24;11
1;23;24;0;6;0
1;23;25;4;13;10
1;23;26;1;2;55
1;23;27;3;64;2
1;23;28;1;69;5
1;23;29;2;2;13
1;23;30;7;19;34
1;23;31;3;13;9
1;23;32;0;12;33
1;23;33;9;5;31
1;23;34;2;18;9
1;23;35;3;2;1
1;23;36;1;28;2
1;23;37;0;1;4
1;23;38;1;0;11
1;23;39;3;35;5
1;23;40;0;80;2
1;23;41;0;3;9
1;23;42;1;0;0
1;23;43;0;0;0
1;23;44;0;0;0
1;23;45;0;0;0
1;23;46;0;0;0
1;23;47;1;8;0
1;23;48;0;0;0
1;23;49;0;71;1
1;23;50;3;0;1
1;24;1;4;12;5
1;24;2;0;2;41
1;24;3;0;3;0
1;24;4;6;11;17
1;24;5;1;33;0
1;24;6;2;7;15
1;24;7;1;3;31
1;24;8;0;38;0
1;24;9;0;0;10
1;24;10;3;9;4
