simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.092783493753862,2,0.00315322,0.11343636027435797
0,0,1,2.092783493753862,3,0.00389344,0.14006560358826733
0,1,0,3.5808378513978134,5,0.01171833,0.42156421172446495
0,1,1,3.750831097730069,2,0.00965679,0.34740078698404087
0,2,0,5.077594134094948,5,0.01179883,0.42446018060772894
0,2,1,5.077594134094948,2,0.01235434,0.44444452438837495
0,3,0,6.52081729771078,3,0.00252189,0.09072440952813335
0,3,1,5.904614450533545,4,0.02027091,0.7292412993223073
0,4,0,6.809138563823186,4,0.00479997,0.17267781069069396
0,4,1,6.438817842914455,3,0.00603348,0.21705304767448302
0,5,0,6.620742186237034,3,0.00492382,0.17713328579867224
0,5,1,6.398909161253229,4,0.02027091,0.7292412993223073
0,6,0,6.868130475184852,3,0.00289772,0.10424480686225908
0,6,1,6.868130475184852,4,0.02027091,0.7292412993223073
0,7,0,8.15871863027078,4,0.00432537,0.15560418544849386
0,7,1,8.253881700192668,3,0.0070538,0.25375882371140174
0,8,0,7.759617471209355,5,0.01519709,0.5467117982132051
0,8,1,8.463521198058459,2,0.00506773,0.18231041476749868
0,9,0,8.138779049473197,4,0.00432537,0.15560418544849386
0,9,1,8.004695070844072,3,0.01135191,0.40838233696414683
1,0,0,7.9864066949847015,5,0.01519709,0.5467117982132051
1,0,1,8.131669086011554,2,0.00504529,0.18150314095705836
1,1,0,7.574503732721201,5,0.01519709,0.5467117982132051
1,1,1,7.623308754606189,1,0.00331079,0.11910490458412087
1,2,0,7.3273619553631,5,0.01519709,0.5467117982132051
1,2,1,7.418871584159293,1,0.00331079,0.11910490458412087
1,3,0,7.345579509087003,5,0.01519709,0.5467117982132051
1,3,1,7.345579509087003,2,0.00535922,0.19279670010641334
1,4,0,7.3433242829357095,5,0.01519709,0.5467117982132051
1,4,1,7.473681309905984,1,0.00331079,0.11910490458412087
1,5,0,8.864815593316624,4,0.00466575,0.1678492772309213
1,5,1,8.627399631197589,3,0.00365492,0.1314849017493091
1,6,0,8.621404279142066,4,0.00432537,0.15560418544849386
1,6,1,8.32428416399403,3,0.01189921,0.42807132789346863
1,7,0,8.913903492297887,4,0.00515396,0.18541251907562112
1,7,1,8.913903492297887,3,0.01189921,0.42807132789346863
1,8,0,9.686095413911772,4,0.00509226,0.18319287584459765
1,8,1,8.88897220333532,3,0.01189921,0.42807132789346863
1,9,0,8.997109274097802,4,0.00974048,0.3504115153795733
1,9,1,9.435862201616654,3,0.00271358,0.09762041294717537
2,0,0,9.132356388099737,4,0.00769348,0.2767711637765736
2,0,1,9.132356388099737,3,0.01189921,0.42807132789346863
2,1,0,9.733676567970052,4,0.00448897,0.16148965761373604
2,1,1,8.69333274503174,3,0.01189921,0.42807132789346863
2,2,0,8.771224752228807,4,0.00467236,0.16808707045226762
2,2,1,8.733398219454457,3,0.01189921,0.42807132789346863
2,3,0,9.005481082993562,4,0.00524061,0.18852973278661275
2,3,1,8.527207156647691,3,0.01189921,0.42807132789346863
2,4,0,8.552798574165674,4,0.00924015,0.3324122593377909
2,4,1,8.552798574165674,3,0.01189921,0.42807132789346863
2,5,0,8.562548448660895,4,0.00974048,0.3504115153795733
2,5,1,8.562548448660895,3,0.01189921,0.42807132789346863
2,6,0,8.590366258239055,4,0.00551725,0.19848179280979492
2,6,1,8.590366258239055,3,0.01189921,0.42807132789346863
2,7,0,8.61596823278668,4,0.00769348,0.2767711637765736
2,7,1,8.61596823278668,3,0.0063124,0.2270871301703837
2,8,0,8.62143719128699,4,0.00924015,0.3324122593377909
2,8,1,8.62143719128699,3,0.01189921,0.42807132789346863
2,9,0,8.864706222438775,4,0.00769348,0.2767711637765736
2,9,1,8.864706222438775,3,0.00301355,0.10841176432497303
3,0,0,8.868753683423362,4,0.00515396,0.18541251907562112
3,0,1,8.868753683423362,3,0.01189921,0.42807132789346863
3,1,0,8.871226364933417,4,0.00924015,0.3324122593377909
3,1,1,8.871226364933417,3,0.01189921,0.42807132789346863
3,2,0,9.021154521386073,4,0.00769348,0.2767711637765736
3,2,1,9.021154521386073,3,0.00426357,0.15338094474059674
3,3,0,9.021318281838075,4,0.00974048,0.3504115153795733
3,3,1,9.021318281838074,3,0.01189921,0.42807132789346863
3,4,0,9.02262721292864,4,0.00924015,0.3324122593377909
3,4,1,9.02262721292864,3,0.01189921,0.42807132789346863
3,5,0,9.023412571582977,4,0.00924015,0.3324122593377909
3,5,1,9.023412571582977,3,0.01189921,0.42807132789346863
3,6,0,9.02344794384061,4,0.00974048,0.3504115153795733
3,6,1,9.02344794384061,3,0.01189921,0.42807132789346863
3,7,0,9.025878596576463,4,0.00501791,0.18051815178906122
3,7,1,9.025878596576463,3,0.01189921,0.42807132789346863
3,8,0,9.026658271678782,4,0.00769348,0.2767711637765736
3,8,1,9.026658271678782,3,0.01189921,0.42807132789346863
3,9,0,9.028111569715195,4,0.00501791,0.18051815178906122
3,9,1,9.028111569715195,3,0.01189921,0.42807132789346863
4,0,0,9.267285126953897,4,0.00473676,0.1704038455588788
4,0,1,8.980320771146374,3,0.00624351,0.22460882835214693
4,1,0,8.980323521693126,4,0.00974048,0.3504115153795733
4,1,1,8.980323521693126,3,0.01189921,0.42807132789346863
4,2,0,9.03228913261072,4,0.00768052,0.2763049307737525
4,2,1,8.929281540739124,3,0.01189921,0.42807132789346863
4,3,0,8.929439434392545,4,0.00924015,0.3324122593377909
4,3,1,8.929439434392545,3,0.01189921,0.42807132789346863
4,4,0,8.935183857422883,4,0.00528994,0.19030436812836948
4,4,1,8.935183857422883,3,0.01189921,0.42807132789346863
4,5,0,8.933334034855456,4,0.00924015,0.3324122593377909
4,5,1,8.96447279049752,3,0.00288859,0.10391635722369758
4,6,0,8.934210399133988,4,0.00452401,0.16275021351025246
4,6,1,8.934210399133988,3,0.01189921,0.42807132789346863
4,7,0,8.934210527463499,4,0.00974048,0.3504115153795733
4,7,1,8.934210527463497,3,0.01189921,0.42807132789346863
4,8,0,8.934210604461203,4,0.00974048,0.3504115153795733
4,8,1,8.934210604461203,3,0.01189921,0.42807132789346863
4,9,0,8.934736340897437,4,0.00452401,0.16275021351025246
4,9,1,8.934736340897437,3,0.01189921,0.42807132789346863
