"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;14;46;67
1;2;0;1;3
1;3;5;72;33
1;4;9;47;76
1;5;15;35;67
1;6;4;23;8
1;7;12;14;77
1;8;1;5;40
1;9;10;14;73
1;10;17;65;70
1;11;9;40;36
1;12;13;61;74
1;13;11;31;47
1;14;4;29;84
1;15;18;66;67
1;16;24;60;70
1;17;18;68;72
1;18;0;3;1
1;19;7;8;84
1;20;16;70;72
1;21;23;64;66
1;22;11;75;75
1;23;16;67;73
1;24;4;85;13
1;25;0;0;92
1;26;10;56;34
1;27;15;71;41
1;28;7;15;90
1;29;7;15;30
1;30;0;9;22
1;31;7;75;35
1;32;14;71;81
1;33;17;68;73
1;34;13;54;72
1;35;7;77;85
1;36;14;71;76
1;37;22;69;69
1;38;14;73;77
1;39;14;68;81
1;40;4;57;14
1;41;1;1;88
1;42;12;74;79
1;43;2;19;87
1;44;20;58;47
1;45;20;69;70
1;46;17;63;77
1;47;9;67;49
1;48;20;62;79
1;49;8;40;80
1;50;19;64;70
2;1;0;5;0
2;2;16;40;64
2;3;1;2;16
2;4;12;59;29
2;5;14;47;75
2;6;0;4;5
2;7;0;1;0
2;8;0;8;5
2;9;0;0;1
2;10;9;78;49
2;11;2;2;81
2;12;0;3;0
2;13;0;22;0
2;14;9;41;79
2;15;3;4;88
2;16;0;0;65
2;17;6;17;76
2;18;17;66;68
2;19;0;0;3
2;20;17;51;70
2;21;10;73;78
2;22;0;1;7
2;23;12;70;51
2;24;0;0;0
2;25;6;26;76
2;26;0;49;0
2;27;21;63;66
2;28;0;6;4
2;29;27;58;61
2;30;15;73;70
2;31;20;67;66
2;32;7;76;18
2;33;12;75;78
2;34;0;9;21
2;35;14;67;59
2;36;16;65;74
2;37;19;63;68
2;38;8;74;38
2;39;15;67;72
2;40;17;64;75
2;41;6;74;17
2;42;15;37;66
2;43;1;80;4
2;44;13;67;63
2;45;7;72;41
2;46;19;61;65
2;47;13;51;70
2;48;15;66;68
2;49;15;65;70
2;50;22;58;64
3;1;0;3;3
3;2;10;74;29
3;3;0;0;2
3;4;12;72;74
3;5;0;4;1
3;6;0;3;0
3;7;8;25;78
3;8;5;80;30
3;9;0;0;3
3;10;17;70;67
3;11;9;36;77
3;12;0;2;3
3;13;0;3;58
3;14;11;71;50
3;15;0;0;3
3;16;1;85;19
3;17;0;7;4
3;18;24;59;61
3;19;13;33;75
3;20;0;83;2
3;21;9;72;45
3;22;9;74;67
3;23;20;66;67
3;24;8;75;20
3;25;0;0;3
3;26;2;87;13
3;27;18;64;64
3;28;13;69;74
3;29;24;57;63
3;30;1;81;1
3;31;15;21;21
3;32;13;47;69
3;33;7;25;41
3;34;3;75;1
3;35;23;58;59
3;36;13;67;69
3;37;15;48;67
3;38;16;67;64
3;39;10;71;41
3;40;17;42;66
3;41;5;74;10
3;42;9;72;74
3;43;11;15;72
3;44;8;74;76
3;45;1;77;17
3;46;27;52;57
3;47;7;74;74
3;48;8;74;49
3;49;3;74;38
3;50;13;59;70
4;1;0;83;1
4;2;0;0;22
4;3;18;58;62
4;4;2;86;18
4;5;0;0;9
4;6;0;0;0
4;7;2;16;89
4;8;17;69;67
4;9;0;4;3
4;10;2;21;20
4;11;21;64;58
4;12;12;45;68
4;13;0;3;1
4;14;10;81;47
4;15;2;43;11
4;16;15;75;68
4;17;3;83;12
4;18;12;65;67
4;19;2;22;80
4;20;14;80;71
4;21;0;1;30
4;22;7;86;45
4;23;19;73;64
4;24;10;83;37
4;25;0;5;0
4;26;0;0;3
4;27;13;72;40
4;28;5;28;79
4;29;2;25;80
4;30;0;1;2
4;31;7;86;37
4;32;9;87;12
4;33;22;72;65
4;34;22;68;64
4;35;4;87;13
4;36;17;78;65
4;37;1;25;13
4;38;16;76;70
4;39;16;29;71
4;40;2;96;15
4;41;1;98;7
4;42;12;85;67
4;43;14;83;28
4;44;2;90;32
4;45;15;84;26
4;46;25;75;61
4;47;13;85;60
4;48;11;85;68
4;49;25;73;57
4;50;24;74;59
5;1;10;60;50
5;2;16;69;74
5;3;9;63;32
5;4;0;6;4
5;5;15;58;71
5;6;8;21;75
5;7;2;0;78
5;8;0;4;1
5;9;6;81;14
5;10;20;64;66
5;11;0;0;0
5;12;17;51;33
5;13;0;12;3
5;14;21;72;68
5;15;4;84;5
5;16;0;0;3
5;17;21;75;68
5;18;4;85;12
5;19;0;4;0
5;20;1;2;0
5;21;0;0;0
5;22;18;74;75
5;23;12;55;80
5;24;13;81;46
5;25;24;74;72
5;26;23;67;69
5;27;1;91;4
5;28;15;53;33
