"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;5;2
1;2;0;1;8
1;3;0;0;11
1;4;0;6;1
1;5;0;0;1
1;6;2;7;0
1;7;0;0;1
1;8;1;0;6
1;9;0;1;2
1;10;1;7;1
1;11;2;0;0
1;12;0;1;1
1;13;0;0;1
1;14;2;4;1
1;15;0;6;0
1;16;0;1;1
1;17;2;1;1
1;18;0;0;0
1;19;1;1;0
1;20;0;2;1
1;21;1;3;0
1;22;0;0;2
1;23;0;0;2
1;24;0;0;0
1;25;1;0;3
1;26;1;1;0
1;27;0;1;1
1;28;0;1;4
1;29;2;0;0
1;30;1;0;5
1;31;2;0;0
1;32;2;1;2
1;33;0;0;5
1;34;0;1;6
1;35;1;8;1
1;36;0;1;1
1;37;1;0;0
1;38;0;0;0
1;39;0;1;0
1;40;0;1;1
1;41;0;0;1
1;42;2;0;0
1;43;0;1;2
1;44;0;0;1
1;45;1;0;0
1;46;0;5;2
1;47;1;1;2
1;48;1;1;0
1;49;0;1;4
1;50;0;0;3
2;1;1;3;10
2;2;2;1;2
2;3;0;3;0
2;4;2;2;3
2;5;0;1;1
2;6;2;0;0
2;7;0;1;2
2;8;1;0;1
2;9;2;4;3
2;10;0;1;0
2;11;0;0;3
2;12;1;0;1
2;13;0;5;4
2;14;0;1;1
2;15;1;4;0
2;16;1;2;2
2;17;1;0;1
2;18;1;1;0
2;19;0;0;0
2;20;2;0;0
2;21;0;0;2
2;22;0;1;1
2;23;0;0;1
2;24;0;2;1
2;25;0;2;1
2;26;1;1;0
2;27;1;5;7
2;28;2;2;1
2;29;0;2;0
2;30;0;2;0
2;31;0;3;1
2;32;1;0;1
2;33;1;2;0
2;34;1;1;0
2;35;0;7;0
2;36;0;2;1
2;37;0;1;3
2;38;1;1;1
2;39;0;1;1
2;40;2;1;0
2;41;0;1;0
2;42;0;2;0
2;43;0;0;0
2;44;0;0;1
2;45;0;2;1
2;46;0;1;1
2;47;0;3;0
2;48;0;0;0
2;49;2;0;0
2;50;0;0;2
3;1;2;2;0
3;2;0;6;2
3;3;0;2;3
3;4;0;6;3
3;5;0;12;4
3;6;2;0;4
3;7;3;0;0
3;8;1;3;9
3;9;1;0;1
3;10;0;3;0
3;11;0;0;0
3;12;0;1;1
3;13;1;0;3
3;14;0;2;2
3;15;0;0;2
3;16;0;1;1
3;17;1;0;7
