"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;3;45;13
1;2;4;8;30
1;3;1;0;9
1;4;1;6;28
1;5;0;71;0
1;6;3;2;0
1;7;3;8;53
1;8;2;0;24
1;9;3;6;19
1;10;0;28;2
1;11;18;42;41
1;12;2;3;5
1;13;6;29;72
1;14;3;3;79
1;15;6;37;16
1;16;1;5;59
1;17;1;2;10
1;18;6;12;73
1;19;4;60;0
1;20;5;13;41
1;21;7;54;34
1;22;0;4;0
1;23;9;20;5
1;24;13;32;68
1;25;0;4;0
1;26;12;48;25
1;27;20;58;63
1;28;2;75;8
1;29;1;43;1
1;30;1;0;12
1;31;10;33;69
1;32;2;9;41
1;33;1;40;1
1;34;1;3;16
1;35;3;0;77
1;36;1;62;1
1;37;14;59;62
1;38;26;54;50
1;39;9;26;72
1;40;15;52;64
1;41;11;67;23
1;42;1;0;34
1;43;1;11;29
1;44;14;31;45
1;45;6;23;58
1;46;18;57;59
1;47;16;59;52
1;48;1;73;6
1;49;5;15;11
1;50;11;63;26
2;1;2;63;2
2;2;8;72;6
2;3;3;17;18
2;4;1;30;10
2;5;5;38;30
2;6;2;11;46
2;7;0;3;71
2;8;6;28;16
2;9;0;0;6
2;10;1;2;26
2;11;8;57;51
2;12;3;30;3
2;13;20;50;34
2;14;9;8;38
2;15;1;1;28
2;16;7;37;67
2;17;5;43;19
2;18;7;14;76
2;19;1;0;80
2;20;0;17;2
2;21;4;12;1
2;22;5;60;34
2;23;7;10;30
2;24;7;11;27
2;25;5;26;0
2;26;5;2;12
2;27;5;8;28
2;28;7;0;37
2;29;6;11;70
2;30;3;3;42
2;31;19;39;59
2;32;11;72;34
2;33;5;7;72
2;34;2;41;0
2;35;26;56;50
2;36;4;36;8
2;37;2;0;72
2;38;7;9;64
2;39;8;8;63
2;40;12;75;32
2;41;6;27;61
2;42;17;66;51
2;43;12;36;55
2;44;9;53;25
2;45;10;70;26
2;46;2;4;65
2;47;2;9;64
2;48;6;58;34
2;49;4;14;62
2;50;14;20;53
3;1;2;8;1
3;2;1;49;13
3;3;1;8;1
3;4;1;3;0
3;5;2;5;33
3;6;0;1;11
3;7;3;5;66
3;8;3;7;11
3;9;0;0;28
3;10;1;4;74
3;11;16;66;52
3;12;0;17;14
3;13;0;7;27
3;14;5;16;74
3;15;1;14;79
3;16;4;8;36
3;17;5;22;12
3;18;4;41;20
3;19;5;28;6
3;20;7;70;30
3;21;5;45;12
3;22;5;20;32
3;23;0;1;0
3;24;0;20;0
3;25;9;70;33
3;26;0;2;20
3;27;1;19;2
3;28;0;2;33
3;29;9;21;69
3;30;1;0;15
3;31;6;53;30
3;32;13;66;40
3;33;2;58;16
3;34;2;25;22
3;35;12;70;64
3;36;3;76;15
3;37;3;6;33
3;38;2;23;32
3;39;0;23;5
3;40;8;70;29
3;41;7;28;73
3;42;13;32;62
3;43;1;7;13
3;44;21;55;52
3;45;5;1;34
3;46;2;4;2
3;47;15;59;64
3;48;2;75;6
3;49;1;1;79
3;50;3;14;9
4;1;0;18;9
4;2;17;57;47
4;3;2;64;5
4;4;0;6;2
4;5;2;4;3
4;6;0;8;10
4;7;1;17;2
4;8;0;29;1
4;9;2;16;49
4;10;6;27;53
4;11;3;25;14
4;12;0;3;36
4;13;3;53;25
4;14;3;35;20
4;15;1;0;61
4;16;2;0;14
4;17;9;24;55
4;18;10;50;64
4;19;18;50;50
4;20;12;65;42
4;21;2;40;9
4;22;11;68;60
4;23;0;0;20
4;24;7;20;61
4;25;7;12;25
4;26;0;3;29
4;27;10;49;18
4;28;0;26;3
4;29;7;16;61
4;30;0;0;69
4;31;2;45;12
4;32;8;35;58
4;33;2;5;11
4;34;2;15;53
4;35;6;30;22
4;36;5;68;15
4;37;5;42;27
4;38;8;17;63
4;39;13;65;32
4;40;1;4;4
4;41;6;29;46
4;42;11;66;59
4;43;4;11;27
4;44;7;21;62
4;45;1;0;67
4;46;1;64;1
4;47;15;35;54
4;48;8;35;26
4;49;12;65;59
4;50;11;22;57
5;1;6;12;24
5;2;0;8;2
5;3;0;24;1
5;4;1;2;65
5;5;3;6;72
5;6;0;9;6
5;7;2;79;7
5;8;9;63;31
5;9;1;2;29
5;10;0;2;2
5;11;15;49;68
5;12;0;19;1
5;13;11;22;25
5;14;1;80;7
5;15;4;28;12
5;16;0;0;0
5;17;9;60;16
5;18;4;9;19
5;19;3;34;74
5;20;0;11;1
5;21;0;1;80
5;22;2;3;41
5;23;2;19;9
5;24;0;5;30
5;25;15;55;62
5;26;15;37;33
5;27;7;45;42
5;28;0;1;0
5;29;0;2;37
5;30;0;6;77
5;31;2;38;11
5;32;8;37;67
5;33;4;83;0
5;34;1;0;77
5;35;10;53;68
5;36;11;15;65
5;37;22;64;55
5;38;22;69;56
5;39;2;84;18
5;40;11;60;36
5;41;14;78;61
5;42;13;75;63
5;43;24;63;53
5;44;2;46;4
5;45;2;0;65
5;46;18;72;59
5;47;10;84;35
5;48;5;22;53
5;49;11;82;65
5;50;8;30;7
6;1;21;62;44
6;2;10;17;19
6;3;0;2;3
6;4;1;8;0
6;5;7;14;26
6;6;0;0;31
6;7;3;18;6
6;8;15;27;31
6;9;8;70;39
6;10;0;43;1
6;11;0;58;2
6;12;2;12;4
6;13;0;33;3
6;14;0;1;0
6;15;1;1;0
6;16;4;68;14
6;17;6;17;23
6;18;2;78;22
6;19;2;6;5
6;20;13;48;58
6;21;9;43;30
6;22;0;13;2
6;23;8;24;46
6;24;10;39;27
6;25;2;22;48
6;26;10;37;65
6;27;1;37;4
6;28;3;8;2
6;29;9;37;59
6;30;8;22;25
6;31;3;63;15
6;32;11;58;58
6;33;4;71;4
6;34;7;60;38
6;35;6;20;2
6;36;2;71;6
6;37;1;74;10
6;38;0;4;14
6;39;2;14;77
6;40;10;66;64
6;41;1;0;75
6;42;3;10;41
6;43;13;61;49
6;44;11;66;45
6;45;14;60;60
6;46;1;53;2
6;47;4;70;29
6;48;12;60;27
6;49;14;35;60
6;50;8;22;67
7;1;0;0;7
7;2;0;1;2
7;3;5;11;20
7;4;1;25;22
7;5;6;28;23
7;6;0;14;8
7;7;1;77;24
7;8;8;26;26
7;9;8;18;57
7;10;1;9;13
7;11;7;19;34
7;12;0;0;2
7;13;1;77;6
7;14;2;70;0
7;15;6;6;53
7;16;10;35;50
7;17;8;67;27
7;18;3;9;14
7;19;0;3;3
7;20;4;7;12
7;21;6;64;11
7;22;0;2;0
7;23;5;9;47
7;24;4;24;36
7;25;4;0;1
7;26;2;17;27
7;27;4;67;10
7;28;3;45;11
7;29;5;11;21
7;30;15;52;61
7;31;2;29;2
7;32;5;56;8
7;33;6;61;25
7;34;11;46;69
7;35;5;60;17
7;36;4;14;38
7;37;13;28;29
7;38;1;28;0
7;39;2;5;7
7;40;6;27;8
7;41;1;0;77
7;42;1;1;3
7;43;11;56;11
7;44;5;3;12
7;45;11;26;68
7;46;4;63;14
7;47;6;15;28
7;48;4;60;9
7;49;12;57;60
7;50;7;21;36
8;1;0;7;1
8;2;0;2;2
8;3;13;15;26
8;4;3;42;18
8;5;1;2;9
8;6;0;0;60
8;7;1;0;33
8;8;7;53;23
8;9;2;0;4
8;10;16;47;64
8;11;1;13;19
8;12;8;20;33
8;13;2;28;14
8;14;4;22;79
8;15;0;12;2
8;16;11;70;57
8;17;0;16;21
8;18;6;6;34
8;19;21;28;28
8;20;13;55;30
8;21;1;34;1
8;22;2;6;22
8;23;10;53;68
8;24;0;17;2
8;25;1;15;6
8;26;8;9;19
8;27;0;12;4
8;28;3;38;81
8;29;8;68;29
8;30;2;74;9
8;31;1;33;6
8;32;16;39;63
8;33;6;32;9
8;34;0;79;2
8;35;7;70;20
8;36;5;71;24
8;37;10;38;35
8;38;1;0;51
8;39;1;35;6
8;40;8;74;30
8;41;1;78;5
8;42;3;28;2
8;43;0;73;5
8;44;6;72;22
8;45;17;59;59
8;46;12;33;57
8;47;2;68;3
8;48;3;11;43
8;49;2;4;15
8;50;5;29;35
9;1;3;22;32
9;2;4;12;43
9;3;2;34;14
9;4;0;18;4
9;5;0;4;17
9;6;0;1;0
9;7;0;9;3
9;8;0;1;3
9;9;0;3;2
9;10;3;44;0
9;11;3;9;67
9;12;5;79;28
9;13;18;51;55
9;14;8;39;72
9;15;1;63;8
9;16;1;60;3
9;17;3;61;9
9;18;0;0;1
9;19;3;82;4
9;20;1;2;70
9;21;5;44;78
9;22;4;26;54
9;23;5;3;71
9;24;3;28;63
9;25;5;8;66
9;26;1;77;1
9;27;0;0;42
9;28;0;12;14
9;29;5;70;73
9;30;17;59;52
9;31;3;25;16
9;32;1;59;20
9;33;8;71;34
9;34;3;0;32
9;35;1;11;28
9;36;0;3;4
9;37;0;19;9
9;38;3;30;28
9;39;3;27;7
9;40;3;68;10
9;41;1;11;30
9;42;3;69;15
9;43;4;33;23
9;44;1;9;20
9;45;7;8;23
9;46;3;40;22
9;47;3;37;10
9;48;16;45;54
9;49;1;0;70
9;50;0;71;26
10;1;2;6;5
10;2;2;0;18
10;3;5;56;10
10;4;1;11;6
10;5;4;5;26
10;6;3;35;14
10;7;8;39;45
10;8;2;6;43
10;9;0;57;1
10;10;1;46;13
10;11;0;77;2
10;12;0;2;13
10;13;4;81;27
10;14;1;26;61
10;15;2;28;2
10;16;1;0;75
10;17;0;11;3
10;18;3;52;39
10;19;10;34;32
10;20;4;54;25
10;21;9;25;63
10;22;5;4;11
10;23;1;79;17
10;24;8;17;72
10;25;3;51;9
10;26;4;11;72
10;27;1;68;15
10;28;2;83;20
10;29;0;64;7
10;30;7;46;70
10;31;1;11;0
10;32;2;37;75
10;33;4;78;10
10;34;5;82;9
10;35;2;16;15
10;36;0;18;36
10;37;15;70;60
10;38;1;2;75
10;39;1;52;7
10;40;20;65;11
10;41;15;72;34
10;42;4;67;33
10;43;10;41;63
10;44;10;33;55
10;45;2;20;72
10;46;14;72;58
10;47;15;73;59
10;48;1;5;1
10;49;0;81;0
10;50;9;78;62
11;1;2;1;77
11;2;10;15;43
11;3;1;0;1
11;4;2;78;15
11;5;1;20;13
11;6;1;5;65
11;7;0;4;4
11;8;2;6;74
11;9;3;16;45
11;10;3;14;3
11;11;1;0;0
11;12;2;54;12
11;13;2;2;82
11;14;11;69;47
11;15;10;62;71
11;16;5;14;47
11;17;20;56;36
11;18;2;21;37
11;19;3;22;37
11;20;3;22;9
11;21;14;27;67
11;22;3;52;7
11;23;14;60;69
11;24;1;2;47
11;25;2;11;83
11;26;10;38;58
11;27;3;17;4
11;28;11;30;68
11;29;5;61;22
11;30;3;23;9
11;31;7;19;14
11;32;8;69;59
11;33;3;2;88
11;34;5;73;8
11;35;6;24;27
11;36;1;3;36
11;37;0;6;90
11;38;15;60;71
11;39;9;12;26
11;40;7;58;34
11;41;0;1;99
11;42;35;40;53
11;43;35;42;58
11;44;8;64;2
11;45;13;20;60
11;46;18;49;71
11;47;2;12;24
11;48;12;47;47
11;49;15;5;42
11;50;18;18;77
12;1;0;44;2
12;2;0;3;0
12;3;2;0;34
12;4;2;15;7
12;5;4;11;10
12;6;3;76;2
12;7;5;23;36
12;8;1;9;66
12;9;0;3;7
12;10;2;78;18
12;11;0;5;3
12;12;11;58;34
12;13;2;61;21
12;14;2;78;20
12;15;2;4;1
12;16;4;30;20
12;17;2;18;76
12;18;5;73;26
12;19;5;8;23
12;20;0;2;52
12;21;8;69;66
12;22;0;1;72
12;23;2;20;5
12;24;0;54;1
12;25;1;12;17
12;26;7;36;56
12;27;2;74;14
12;28;1;80;11
12;29;4;33;18
12;30;14;42;62
12;31;3;14;47
12;32;1;39;0
12;33;0;9;47
12;34;7;68;40
12;35;8;19;51
12;36;2;48;17
12;37;2;15;36
12;38;2;24;3
12;39;8;33;39
12;40;20;60;56
12;41;2;4;75
12;42;3;15;51
12;43;7;13;69
12;44;1;0;73
12;45;20;56;59
12;46;17;61;58
