"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
2,1,1,0.02009151,0.02057267,0.041,0.902106087675911
2,1,2,0.02231549,0.01815158,0.04,0.88010350017162
2,1,3,0.01558853,0.02133199,0.037,0.814095737658749
2,1,4,0.02221944,0.01861245,0.041,0.902106087675911
2,1,5,0.0203526,0.02059507,0.041,0.902106087675911
2,1,6,0.01735652,0.02288602,0.04,0.88010350017162
2,1,7,0.02049296,0.0204511,0.041,0.902106087675911
2,1,8,0.01908518,0.00919291,0.028,0.616072450120134
2,1,9,0.00999548,0.02314912,0.033,0.726085387641587
2,1,10,0.02379589,0.01790644,0.042,0.924108675180201
2,1,11,0.02124611,0.02065918,0.042,0.924108675180201
2,1,12,0.02140434,0.01421682,0.036,0.792093150154458
2,1,13,0.02163003,0.01598325,0.038,0.836098325163039
2,1,14,0.01746824,0.02196641,0.039,0.85810091266733
2,1,15,0.02233241,0.01837396,0.041,0.902106087675911
2,1,16,0.02245883,0.02149146,0.044,0.968113850188782
2,1,17,0.01981031,0.02363794,0.043,0.946111262684492
2,1,18,0.01142142,0.02161942,0.033,0.726085387641587
2,1,19,0.01495523,0.02104398,0.036,0.792093150154458
2,1,20,0.02300464,0.0177763,0.041,0.902106087675911
2,1,21,0.02207898,0.01390593,0.036,0.792093150154458
2,1,22,0.02237921,0.01666726,0.039,0.85810091266733
2,1,23,0.02182957,0.00956558,0.031,0.682080212633006
2,1,24,0.00889734,0.02104366,0.03,0.660077625128715
2,1,25,0.01440023,0.02220184,0.037,0.814095737658749
2,1,26,0.02307271,0.01811703,0.041,0.902106087675911
2,1,27,0.02296125,0.02282079,0.046,1.01211902519736
2,1,28,0.02268598,0.01522496,0.038,0.836098325163039
2,1,29,0.02113955,0.02115751,0.042,0.924108675180201
2,1,30,0.01959886,0.01652881,0.036,0.792093150154458
2,1,31,0.02314424,0.01630162,0.039,0.85810091266733
2,1,32,0.02118237,0.01610902,0.037,0.814095737658749
2,1,33,0.02314424,0.01386401,0.037,0.814095737658749
2,1,34,0.02314194,0.01802422,0.041,0.902106087675911
2,1,35,0.02314424,0.02081889,0.044,0.968113850188782
2,1,36,0.02310337,0.01932907,0.042,0.924108675180201
2,1,37,0.02277118,0.02363794,0.046,1.01211902519736
2,1,38,0.02314424,0.01945835,0.043,0.946111262684492
2,1,39,0.02277118,0.02363794,0.046,1.01211902519736
2,1,40,0.02314424,0.01338559,0.037,0.814095737658749
2,1,41,0.02314424,0.01905165,0.042,0.924108675180201
2,1,42,0.02088411,0.02363794,0.045,0.990116437693073
2,1,43,0.02314194,0.02261103,0.046,1.01211902519736
2,1,44,0.02314424,0.01952312,0.043,0.946111262684492
2,1,45,0.02314424,0.02030413,0.043,0.946111262684492
2,1,46,0.02314424,0.02081889,0.044,0.968113850188782
2,1,47,0.02277118,0.02363794,0.046,1.01211902519736
2,1,48,0.02277118,0.02363794,0.046,1.01211902519736
2,1,49,0.02314424,0.02054951,0.044,0.968113850188782
2,1,50,0.02277118,0.02363794,0.046,1.01211902519736
2,2,1,0.02169609,0.0137164,0.035,0.770090562650168
2,2,2,0.01465927,0.02097198,0.036,0.792093150154458
2,2,3,0.01547282,0.02268734,0.038,0.836098325163039
2,2,4,0.0228742,0.01965381,0.043,0.946111262684492
2,2,5,0.02213843,0.02216613,0.044,0.968113850188782
2,2,6,0.01139416,0.02177875,0.033,0.726085387641587
2,2,7,0.01934473,0.02082709,0.04,0.88010350017162
2,2,8,0.02324769,0.01387252,0.037,0.814095737658749
2,2,9,0.01938408,0.02163986,0.041,0.902106087675911
2,2,10,0.01973653,0.02159182,0.041,0.902106087675911
2,2,11,0.02103677,0.02211159,0.043,0.946111262684492
2,2,12,0.02168828,0.01205743,0.034,0.748087975145877
2,2,13,0.02260793,0.01860064,0.041,0.902106087675911
2,2,14,0.02069224,0.02212848,0.043,0.946111262684492
2,2,15,0.01867835,0.01871857,0.037,0.814095737658749
2,2,16,0.0186388,0.02026778,0.039,0.85810091266733
2,2,17,0.0189112,0.0215927,0.041,0.902106087675911
2,2,18,0.01471941,0.01989497,0.035,0.770090562650168
2,2,19,0.02052211,0.01465779,0.035,0.770090562650168
2,2,20,0.01981884,0.01984271,0.04,0.88010350017162
2,2,21,0.02154368,0.02045298,0.042,0.924108675180201
2,2,22,0.02023052,0.02089211,0.041,0.902106087675911
2,2,23,0.02259402,0.01658607,0.039,0.85810091266733
2,2,24,0.02163572,0.02098913,0.043,0.946111262684492
2,2,25,0.02266738,0.01965094,0.042,0.924108675180201
2,2,26,0.01463191,0.01835687,0.033,0.726085387641587
2,2,27,0.01851257,0.02227728,0.041,0.902106087675911
2,2,28,0.01965057,0.02170429,0.041,0.902106087675911
2,2,29,0.01093318,0.02163726,0.033,0.726085387641587
2,2,30,0.01639735,0.02238901,0.039,0.85810091266733
2,2,31,0.02211506,0.02149243,0.044,0.968113850188782
2,2,32,0.02356792,0.01986093,0.043,0.946111262684492
2,2,33,0.02044408,0.02114916,0.042,0.924108675180201
2,2,34,0.01990923,0.0146407,0.035,0.770090562650168
2,2,35,0.01841372,0.02159178,0.04,0.88010350017162
2,2,36,0.01921891,0.01924658,0.038,0.836098325163039
2,2,37,0.02009879,0.02136561,0.041,0.902106087675911
2,2,38,0.01773411,0.02238901,0.04,0.88010350017162
2,2,39,0.01418853,0.01923811,0.033,0.726085387641587
2,2,40,0.0196361,0.02170429,0.041,0.902106087675911
2,2,41,0.01965905,0.02170429,0.041,0.902106087675911
2,2,42,0.01761311,0.0208883,0.039,0.85810091266733
2,2,43,0.02208035,0.01529626,0.037,0.814095737658749
2,2,44,0.01603222,0.02170429,0.038,0.836098325163039
2,2,45,0.02177288,0.02159178,0.043,0.946111262684492
2,2,46,0.01950679,0.02139959,0.041,0.902106087675911
2,2,47,0.0161392,0.02213871,0.038,0.836098325163039
2,2,48,0.0228081,0.02066177,0.043,0.946111262684492
2,2,49,0.01489226,0.02159178,0.036,0.792093150154458
2,2,50,0.02259375,0.01850507,0.041,0.902106087675911
2,3,1,0.0204679,0.01682146,0.037,0.814095737658749
2,3,2,0.02075298,0.02255163,0.043,0.946111262684492
2,3,3,0.01364008,0.02090533,0.035,0.770090562650168
2,3,4,0.02193356,0.02110818,0.043,0.946111262684492
2,3,5,0.01874382,0.02265173,0.041,0.902106087675911
2,3,6,0.02165477,0.02018449,0.042,0.924108675180201
