"ID","x","y","patch"
0,0,0,1
1,78.0327567371547,55.5300831008125,2
2,57.211428641022,80.3364444807866,2
3,66.313710646401,34.5645492945798,2
4,79.4145470910091,76.0908975084629,2
5,101.225239557156,74.5556441002007,2
6,-88.8027190096346,227.420153928263,3
7,-74.5401712983255,199.447264086427,3
8,-114.788470260321,240.655578648638,3
9,-171.122484151833,-82.9663623539198,4
10,-150.260015987756,-102.724653614718,4
