"sim","bout","bee","distance"
1,1,1,0.556024601517787
1,1,2,0.694594774885759
1,2,1,0.55707467128807
1,2,2,0.510568291475871
1,3,1,0.507376274831758
1,3,2,0.632620279991226
1,4,1,0.558504422204998
1,4,2,0.433681554752632
1,5,1,0.440475428721721
1,5,2,0.642154284026831
1,6,1,0.418281210042803
1,6,2,0.49061317128056
1,7,1,0.53811865326344
1,7,2,0.489355716078352
1,8,1,0.570111657154393
1,8,2,0.656710268041516
1,9,1,0.576697914581662
1,9,2,0.637965025937465
1,10,1,0.560096039656138
1,10,2,0.395906997808112
1,11,1,0.817622049915213
1,11,2,0.679777924875802
1,12,1,0.45415979585305
1,12,2,0.537591223454394
1,13,1,0.80866242279317
1,13,2,0.402576391970258
1,14,1,0.417686775850505
1,14,2,0.51591682222999
1,15,1,0.622404378923612
1,15,2,0.604127125358857
1,16,1,0.452602187694867
1,16,2,0.839757666055278
1,17,1,0.743172454102128
1,17,2,0.534022482403734
1,18,1,0.68240779362161
1,18,2,0.559616830314102
1,19,1,0.559229942851736
1,19,2,0.648136448624989
1,20,1,0.798185904694121
1,20,2,0.643967815563675
1,21,1,0.492166353717052
1,21,2,0.445495421520977
1,22,1,0.595801483347347
1,22,2,0.593735529657718
1,23,1,0.804897056881158
1,23,2,0.428047384419055
1,24,1,0.541389578831903
1,24,2,0.646776531297919
1,25,1,0.596765518457456
1,25,2,0.527918423094415
1,26,1,0.552575515133498
1,26,2,0.796005750917494
1,27,1,0.437966081947816
1,27,2,0.521321951271894
1,28,1,0.584601164081778
1,28,2,0.669693953079873
1,29,1,0.792684797119568
1,29,2,0.363377936228379
1,30,1,0.781979637631642
1,30,2,0.447270028127642
1,31,1,0.882982361234456
1,31,2,0.507619058515095
1,32,1,0.693973794623337
1,32,2,0.475490225577913
1,33,1,0.692764293388449
1,33,2,0.574923701321739
1,34,1,0.72802916754643
1,34,2,0.456846231771898
1,35,1,0.51820891781252
1,35,2,0.561745813428878
1,36,1,0.443128914671988
1,36,2,0.617072483972988
1,37,1,0.324807042263596
1,37,2,0.342546150764363
1,38,1,0.205827169832334
1,38,2,0.375783740285854
1,39,1,0.294202780738462
1,39,2,0.452866840204386
1,40,1,0.307730107282678
1,40,2,0.556926833485962
1,41,1,0.291979507411372
1,41,2,0.370423539138117
1,42,1,0.134639439806173
1,42,2,0.423956916825241
1,43,1,0.271030359247142
1,43,2,0.630674467747671
1,44,1,0.0803704913506812
1,44,2,0.396201007390355
1,45,1,0.142411771076595
1,45,2,0.210728234113347
1,46,1,0.21416855708477
1,46,2,0.495387754668745
1,47,1,0.182797108479996
1,47,2,0.422101639576908
1,48,1,0.0348756476619455
1,48,2,0.409724424261682
